 30° 54.318'E, 20° 8.766'S
31° 1.288'E, 20° 10.394'S
31° 1.847'E, 20° 13.871'S
31° 1.891'E, 20° 13.653'S
31° 2.439'E, 20° 13.384'S
31° 2.370'E, 20° 12.971'S
31° 2.601'E, 20° 12.933'S
31° 2.792'E, 20° 13.227'S
31° 3.072'E, 20° 13.227'S
31° 3.108'E, 20° 12.962'S
31° 2.936'E, 20° 12.821'S
31° 2.967'E, 20° 13.085'S
31° 2.758'E, 20° 12.733'S
31° 2.702'E, 20° 12.362'S
31° 1.922'E, 20° 12.703'S
31° 1.955'E, 20° 12.525'S
31° 1.549'E, 20° 12.505'S
31° 1.787'E, 20° 12.298'S
31° 1.256'E, 20° 12.204'S
31° 1.931'E, 20° 11.936'S
31° 1.590'E, 20° 13.664'S
31° 1.696'E, 20° 14.228'S
31° 1.578'E, 20° 14.436'S
31° 1.360'E, 20° 14.357'S
31° 1.700'E, 20° 14.625'S
31° 1.947'E, 20° 14.359'S
30° 59.561'E, 20° 13.084'S
31° 0.126'E, 20° 13.299'S
31° 0.088'E, 20° 13.429'S
31° 0.265'E, 20° 13.465'S
31° 0.537'E, 20° 13.226'S
31° 0.477'E, 20° 13.088'S
30° 54.479'E, 20° 8.464'S
30° 55.227'E, 20° 9.150'S
30° 55.705'E, 20° 9.919'S
30° 55.691'E, 20° 10.562'S
30° 55.648'E, 20° 11.463'S
30° 55.989'E, 20° 11.738'S
30° 56.511'E, 20° 11.914'S
30° 57.854'E, 20° 11.753'S
30° 57.538'E, 20° 12.144'S
30° 58.028'E, 20° 12.666'S
30° 59.000'E, 20° 12.943'S
30° 59.521'E, 20° 12.671'S
31° 1.881'E, 20° 13.711'S  
31° 1.902'E, 20° 14.238'S  
31° 1.696'E, 20° 14.673'S  
31° 1.418'E, 20° 14.439'S  
31° 1.771'E, 20° 14.237'S  
31° 1.594'E, 20° 13.662'S  
31° 2.612'E, 20° 12.363'S  
31° 2.792'E, 20° 12.827'S  
31° 3.056'E, 20° 13.133'S  
31° 2.834'E, 20° 13.256'S  
31° 2.481'E, 20° 12.969'S  
31° 2.397'E, 20° 13.346'S  
31° 4.378'E, 20° 8.908'S  
31° 2.403'E, 20° 7.552'S  
31° 2.674'E, 20° 8.198'S  
31° 1.087'E, 20° 8.675'S  
31° 3.172'E, 20° 9.188'S  
31° 3.908'E, 20° 9.657'S  
31° 3.646'E, 20° 10.231'S  
31° 3.936'E, 20° 10.857'S  
31° 3.436'E, 20° 11.002'S  
31° 3.214'E, 20° 10.649'S  
31° 2.866'E, 20° 10.899'S  
31° 2.199'E, 20° 10.796'S  
31° 2.523'E, 20° 11.428'S  
31° 1.486'E, 20° 11.528'S  
31° 1.927'E, 20° 11.764'S  
31° 1.904'E, 20° 11.978'S  
31° 1.392'E, 20° 12.151'S  
31° 1.774'E, 20° 12.346'S  
31° 2.443'E, 20° 15.324'S  
31° 4.260'E, 20° 14.189'S  
31° 5.149'E, 20° 13.792'S  
31° 4.724'E, 20° 12.975'S  
31° 5.041'E, 20° 12.212'S  
31° 3.233'E, 20° 11.582'S
