30° 55.342'E, 20° 10.610'S
30° 56.380'E, 20° 8.154'S
30° 59.405'E, 20° 11.961'S
30° 59.173'E, 20° 9.451'S
30° 56.137'E, 20° 9.743'S
30° 55.987'E, 20° 9.740'S
30° 55.951'E, 20° 9.376'S
30° 55.607'E, 20° 9.372'S
30° 55.668'E, 20° 8.644'S
30° 55.707'E, 20° 8.429'S
30° 55.968'E, 20° 11.074'S
30° 55.968'E, 20° 11.074'S
30° 56.151'E, 20° 11.149'S
30° 56.513'E, 20° 10.601'S
30° 55.977'E, 20° 10.843'S
30° 55.674'E, 20° 10.606'S
30° 57.567'E, 20° 11.398'S
30° 57.343'E, 20° 11.221'S
30° 57.129'E, 20° 11.466'S
30° 56.774'E, 20° 11.105'S
30° 56.580'E, 20° 11.630'S
30° 56.281'E, 20° 11.164'S
30° 57.829'E, 20° 12.019'S
30° 58.166'E, 20° 11.981'S
30° 58.796'E, 20° 11.661'S
30° 58.588'E, 20° 11.511'S
30° 58.651'E, 20° 11.224'S
30° 58.354'E, 20° 11.362'S
30° 59.027'E, 20° 12.918'S
30° 58.430'E, 20° 12.779'S
30° 58.615'E, 20° 12.354'S
30° 58.453'E, 20° 12.366'S
30° 58.419'E, 20° 12.134'S
30° 58.246'E, 20° 12.239'S
31° 0.592'E, 20° 13.285'S
31° 0.097'E, 20° 13.288'S
31° 0.313'E, 20° 13.139'S
30° 59.766'E, 20° 12.966'S
30° 59.785'E, 20° 12.774'S
30° 59.343'E, 20° 12.450'S
31° 2.219'E, 20° 13.600'S
31° 1.925'E, 20° 13.655'S
31° 1.942'E, 20° 14.270'S
31° 1.724'E, 20° 14.689'S
31° 1.464'E, 20° 14.443'S
31° 1.783'E, 20° 14.172'S
31° 2.304'E, 20° 12.553'S
31° 2.699'E, 20° 12.337'S
31° 2.830'E, 20° 12.441'S
31° 2.732'E, 20° 12.766'S
31° 3.013'E, 20° 12.796'S
31° 3.230'E, 20° 12.928'S
31° 0.623'E, 20° 13.278'S
31° 0.224'E, 20° 13.440'S
31° 0.086'E, 20° 13.103'S
30° 59.588'E, 20° 13.075'S
30° 59.638'E, 20° 12.762'S
30° 59.200'E, 20° 12.586'S
31° 3.127'E, 20° 10.544'S
31° 2.891'E, 20° 10.892'S
31° 2.498'E, 20° 10.565'S
31° 2.073'E, 20° 10.644'S
31° 2.087'E, 20° 11.006'S
31° 2.551'E, 20° 11.398'S
31° 2.422'E, 20° 9.141'S
31° 3.221'E, 20° 8.908'S
31° 3.943'E, 20° 9.403'S
31° 3.798'E, 20° 10.270'S
31° 4.054'E, 20° 10.789'S
31° 3.385'E, 20° 10.891'S
31° 1.104'E, 20° 11.493'S
31° 1.955'E, 20° 11.781'S
31° 1.941'E, 20° 11.921'S
31° 1.127'E, 20° 12.123'S
31° 1.730'E, 20° 12.321'S
31° 1.674'E, 20° 12.550'S
31° 3.171'E, 20° 13.260'S
31° 2.768'E, 20° 13.203'S
31° 2.605'E, 20° 12.879'S
31° 2.397'E, 20° 13.115'S
31° 2.472'E, 20° 13.359'S
31° 2.267'E, 20° 13.534'S
30° 59.016'E, 20° 13.051'S
30° 58.233'E, 20° 12.721'S
30° 58.408'E, 20° 12.533'S
30° 57.793'E, 20° 12.349'S
30° 57.681'E, 20° 12.063'S
30° 58.070'E, 20° 11.739'S
31° 1.675'E, 20° 13.884'S
31° 1.613'E, 20° 13.535'S
31° 1.371'E, 20° 13.828'S
31° 0.889'E, 20° 13.794'S
31° 1.042'E, 20° 13.438'S
31° 1.498'E, 20° 13.172'S
30° 54.816'E, 20° 8.395'S
30° 54.777'E, 20° 8.218'S
30° 54.505'E, 20° 8.308'S
30° 54.282'E, 20° 8.347'S
30° 54.200'E, 20° 8.587'S
30° 54.425'E, 20° 8.650'S
31° 3.605'E, 20° 8.116'S
31° 4.233'E, 20° 7.912'S
31° 3.851'E, 20° 6.874'S
31° 3.670'E, 20° 7.101'S
31° 3.662'E, 20° 7.753'S
31° 3.282'E, 20° 8.031'S
31° 4.411'E, 20° 11.617'S
31° 4.212'E, 20° 12.077'S
31° 4.055'E, 20° 12.313'S
31° 3.707'E, 20° 12.015'S
31° 3.689'E, 20° 12.484'S
31° 2.899'E, 20° 11.952'S
31° 2.566'E, 20° 14.585'S
31° 3.122'E, 20° 14.253'S
31° 3.072'E, 20° 13.946'S
31° 3.205'E, 20° 13.894'S
31° 3.416'E, 20° 14.560'S
31° 3.910'E, 20° 14.215'S
31° 3.317'E, 20° 11.291'S
31° 4.322'E, 20° 10.942'S
31° 4.085'E, 20° 10.183'S
31° 4.290'E, 20° 9.426'S
31° 3.530'E, 20° 8.866'S
31° 3.736'E, 20° 8.352'S
31° 0.701'E, 20° 14.964'S
31° 0.936'E, 20° 15.522'S
31° 1.298'E, 20° 15.561'S
31° 1.613'E, 20° 16.025'S
31° 1.457'E, 20° 15.253'S
31° 1.803'E, 20° 15.506'S
30° 58.182'E, 20° 13.588'S
30° 58.352'E, 20° 13.703'S
30° 58.234'E, 20° 14.061'S
30° 58.448'E, 20° 14.014'S
30° 58.847'E, 20° 14.127'S
30° 59.108'E, 20° 13.859'S
31° 5.026'E, 20° 13.664'S
31° 4.321'E, 20° 13.092'S
31° 4.176'E, 20° 12.675'S
31° 4.874'E, 20° 12.437'S
31° 4.509'E, 20° 11.878'S
31° 5.263'E, 20° 11.649'S
30° 58.182'E, 20° 13.588'S
30° 58.352'E, 20° 13.703'S
30° 58.234'E, 20° 14.061'S
30° 58.448'E, 20° 14.014'S
30° 58.847'E, 20° 14.127'S
30° 59.108'E, 20° 13.859'S
31° 3.788'E, 20° 14.382'S
31° 3.641'E, 20° 13.831'S
31° 3.907'E, 20° 13.961'S
31° 3.890'E, 20° 13.302'S
31° 3.538'E, 20° 13.381'S
31° 3.385'E, 20° 13.217'S
30° 59.157'E, 20° 14.330'S
30° 59.499'E, 20° 14.189'S
30° 59.640'E, 20° 14.384'S
30° 59.581'E, 20° 14.559'S
30° 59.908'E, 20° 14.470'S
30° 59.934'E, 20° 14.950'S
30° 56.650'E, 20° 13.957'S
30° 56.767'E, 20° 14.256'S
30° 56.890'E, 20° 13.940'S
30° 57.436'E, 20° 14.560'S
30° 57.381'E, 20° 13.958'S
30° 57.791'E, 20° 13.395'S
30° 54.939'E, 20° 11.554'S
30° 55.199'E, 20° 11.482'S
30° 55.138'E, 20° 11.824'S
30° 54.832'E, 20° 12.138'S
30° 55.152'E, 20° 12.467'S
30° 55.364'E, 20° 12.583'S
30° 55.654'E, 20° 10.183'S
30° 55.525'E, 20° 10.568'S
30° 55.090'E, 20° 11.002'S
30° 54.555'E, 20° 11.083'S
30° 54.425'E, 20° 10.723'S
30° 54.169'E, 20° 10.902'S
30° 55.119'E, 20° 13.206'S
30° 55.816'E, 20° 12.724'S
30° 56.071'E, 20° 12.900'S
30° 56.173'E, 20° 13.145'S
30° 56.444'E, 20° 12.780'S
30° 56.606'E, 20° 12.793'S
30° 54.010'E, 20° 11.176'S
30° 54.170'E, 20° 11.265'S
30° 54.353'E, 20° 11.148'S
30° 54.327'E, 20° 11.493'S
30° 54.478'E, 20° 12.160'S
30° 54.631'E, 20° 11.791'S
30° 54.212'E, 20° 8.648'S
30° 54.408'E, 20° 8.675'S
30° 54.837'E, 20° 9.080'S
30° 54.804'E, 20° 9.361'S
30° 55.268'E, 20° 9.556'S
30° 54.248'E, 20° 9.527'S
30° 55.174'E, 20° 9.667'S
30° 54.320'E, 20° 9.508'S
30° 54.768'E, 20° 9.371'S
30° 55.194'E, 20° 9.523'S
30° 54.554'E, 20° 9.034'S
30° 55.134'E, 20° 10.278'S
30° 56.799'E, 20° 12.855'S
30° 57.232'E, 20° 13.000'S
30° 56.946'E, 20° 13.648'S
30° 56.700'E, 20° 13.654'S
30° 56.274'E, 20° 13.836'S
30° 55.827'E, 20° 14.348'S
30° 55.174'E, 20° 9.667'S
30° 54.320'E, 20° 9.508'S
30° 54.768'E, 20° 9.371'S
30° 55.194'E, 20° 9.523'S
30° 54.554'E, 20° 9.034'S
30° 55.134'E, 20° 10.278'S
