30° 55.554'E, 20° 10.604'S 
30° 59.179'E, 20° 13.372'S  
31° 0.209'E, 20° 14.269'S  
30° 59.921'E, 20° 14.131'S  
31° 0.255'E, 20° 14.077'S  
31° 0.473'E, 20° 13.963'S  
31° 0.269'E, 20° 14.164'S  
31° 0.600'E, 20° 14.169'S  
31° 0.927'E, 20° 14.116'S  
31° 1.241'E, 20° 14.178'S  
31° 1.411'E, 20° 13.976'S  
31° 1.491'E, 20° 14.085'S  
31° 0.495'E, 20° 13.695'S  
31° 0.655'E, 20° 13.557'S  
30° 57.925'E, 20° 12.657'S  
30° 58.089'E, 20° 12.766'S  
30° 58.614'E, 20° 13.154'S  
30° 58.723'E, 20° 13.145'S  
30° 58.642'E, 20° 13.261'S  
30° 58.848'E, 20° 13.264'S  
31° 1.468'E, 20° 14.647'S  
31° 1.453'E, 20° 14.857'S  
31° 1.473'E, 20° 14.931'S  
31° 1.300'E, 20° 15.092'S  
31° 1.339'E, 20° 15.337'S  
31° 1.118'E, 20° 15.264'S  
31° 1.178'E, 20° 14.332'S  
31° 1.191'E, 20° 14.158'S  
31° 1.479'E, 20° 14.096'S  
31° 1.436'E, 20° 13.996'S  
31° 0.970'E, 20° 14.393'S  
31° 0.633'E, 20° 14.444'S  
30° 55.567'E, 20° 10.748'S  
30° 55.587'E, 20° 10.908'S  
30° 55.550'E, 20° 11.013'S  
30° 55.480'E, 20° 11.096'S  
30° 55.518'E, 20° 11.191'S  
30° 55.524'E, 20° 11.295'S  
31° 1.471'E, 20° 15.033'S  
31° 1.366'E, 20° 14.959'S  
31° 1.248'E, 20° 14.947'S  
31° 1.013'E, 20° 14.882'S  
31° 1.196'E, 20° 14.811'S  
31° 1.218'E, 20° 14.738'S  
31° 1.277'E, 20° 15.194'S  
31° 1.066'E, 20° 15.212'S  
31° 1.023'E, 20° 15.293'S  
31° 1.192'E, 20° 15.295'S  
31° 1.369'E, 20° 15.438'S  
31° 1.380'E, 20° 15.378'S  
31° 0.040'E, 20° 13.941'S  
31° 0.114'E, 20° 13.809'S  
31° 0.220'E, 20° 13.882'S  
31° 0.401'E, 20° 13.844'S  
31° 0.463'E, 20° 14.018'S  
31° 0.178'E, 20° 14.054'S  
31° 0.245'E, 20° 14.609'S  
31° 0.495'E, 20° 14.624'S  
31° 0.679'E, 20° 14.670'S  
31° 0.981'E, 20° 14.534'S  
31° 1.078'E, 20° 14.652'S  
31° 1.024'E, 20° 14.809'S  
30° 56.246'E, 20° 12.220'S  
30° 56.116'E, 20° 12.228'S  
30° 55.969'E, 20° 12.044'S  
30° 56.133'E, 20° 12.046'S  
30° 56.320'E, 20° 12.114'S  
30° 59.652'E, 20° 13.668'S  
30° 57.829'E, 20° 12.913'S  
30° 57.827'E, 20° 12.775'S  
30° 57.663'E, 20° 12.741'S  
30° 57.509'E, 20° 12.716'S  
30° 57.419'E, 20° 12.629'S  
30° 57.638'E, 20° 12.627'S  
30° 57.216'E, 20° 12.473'S  
30° 57.053'E, 20° 12.504'S  
30° 57.209'E, 20° 12.297'S  
30° 57.108'E, 20° 12.262'S  
30° 56.764'E, 20° 12.441'S  
30° 56.565'E, 20° 12.441'S  
31° 4.010'E, 20° 12.813'S  
31° 4.052'E, 20° 12.914'S  
31° 3.836'E, 20° 12.748'S  
31° 3.879'E, 20° 12.533'S  
31° 3.991'E, 20° 12.419'S  
31° 4.186'E, 20° 12.344'S  
31° 2.605'E, 20° 14.230'S  
31° 2.349'E, 20° 14.337'S  
31° 2.289'E, 20° 13.966'S  
31° 2.619'E, 20° 13.782'S  
31° 2.860'E, 20° 13.529'S  
31° 3.274'E, 20° 13.079'S  
31° 2.623'E, 20° 13.174'S  
31° 2.899'E, 20° 13.309'S  
31° 3.188'E, 20° 13.313'S  
31° 3.261'E, 20° 13.275'S  
31° 3.555'E, 20° 13.461'S  
31° 3.651'E, 20° 13.463'S  
31° 3.348'E, 20° 12.930'S  
31° 3.479'E, 20° 12.843'S  
31° 3.738'E, 20° 12.847'S  
31° 3.913'E, 20° 12.875'S  
31° 4.062'E, 20° 12.992'S  
31° 4.198'E, 20° 13.053'S  
31° 3.075'E, 20° 13.506'S  
31° 3.398'E, 20° 13.511'S  
31° 3.552'E, 20° 13.539'S  
31° 3.552'E, 20° 13.552'S  
31° 3.449'E, 20° 13.768'S  
31° 2.943'E, 20° 13.569'S  
31° 1.723'E, 20° 14.842'S  
31° 1.961'E, 20° 14.717'S  
31° 2.118'E, 20° 14.467'S  
31° 2.162'E, 20° 14.223'S  
31° 2.312'E, 20° 13.867'S  
31° 2.477'E, 20° 13.806'S  
31° 2.454'E, 20° 14.397'S  
31° 2.154'E, 20° 14.564'S  
31° 1.905'E, 20° 14.821'S  
31° 1.897'E, 20° 14.941'S  
31° 1.828'E, 20° 14.928'S  
31° 1.908'E, 20° 14.941'S  
31° 2.159'E, 20° 13.915'S  
31° 2.122'E, 20° 13.764'S  
31° 2.276'E, 20° 13.690'S  
31° 2.323'E, 20° 13.653'S  
31° 2.323'E, 20° 13.601'S  
31° 2.454'E, 20° 13.564'S  
31° 1.606'E, 20° 14.733'S  
31° 1.858'E, 20° 14.727'S  
31° 2.027'E, 20° 14.563'S  
31° 2.163'E, 20° 14.333'S  
31° 2.092'E, 20° 14.210'S  
31° 2.078'E, 20° 14.050'S  
31° 3.592'E, 20° 14.034'S  
31° 3.409'E, 20° 13.894'S  
31° 3.249'E, 20° 13.689'S  
31° 2.999'E, 20° 13.717'S  
31° 2.795'E, 20° 13.910'S  
31° 2.817'E, 20° 14.073'S  
31° 2.975'E, 20° 12.531'S  
31° 2.988'E, 20° 12.345'S  
31° 2.795'E, 20° 12.189'S  
31° 2.612'E, 20° 12.115'S  
31° 2.474'E, 20° 12.161'S  
31° 2.338'E, 20° 12.218'S  
31° 2.532'E, 20° 12.020'S  
31° 3.047'E, 20° 12.483'S  
31° 3.131'E, 20° 12.484'S  
31° 3.333'E, 20° 12.513'S  
31° 3.381'E, 20° 12.488'S  
31° 3.390'E, 20° 12.590'S  
31° 3.801'E, 20° 12.735'S  
31° 3.973'E, 20° 12.838'S  
31° 3.590'E, 20° 12.656'S  
31° 3.487'E, 20° 12.515'S  
31° 3.337'E, 20° 12.307'S  
31° 3.334'E, 20° 12.461'S  
31° 3.214'E, 20° 12.430'S  
31° 3.044'E, 20° 12.369'S  
31° 2.967'E, 20° 12.168'S  
31° 2.818'E, 20° 12.047'S  
31° 2.646'E, 20° 12.044'S  
31° 2.462'E, 20° 12.003'S  
31° 3.374'E, 20° 12.779'S  
31° 3.552'E, 20° 12.744'S  
31° 3.706'E, 20° 12.734'S  
31° 3.883'E, 20° 12.749'S  
31° 3.864'E, 20° 12.622'S  
31° 3.391'E, 20° 12.552'S  
31° 2.119'E, 20° 11.562'S  
31° 2.072'E, 20° 11.562'S  
31° 2.352'E, 20° 11.516'S  
31° 2.645'E, 20° 11.718'S  
31° 2.762'E, 20° 11.646'S  
31° 2.750'E, 20° 11.472'S  
31° 3.235'E, 20° 12.523'S  
31° 3.065'E, 20° 12.520'S  
31° 3.090'E, 20° 12.381'S  
31° 2.988'E, 20° 12.320'S  
31° 2.955'E, 20° 12.250'S  
31° 2.852'E, 20° 12.154'S  
31° 3.302'E, 20° 12.882'S  
31° 3.200'E, 20° 12.638'S  
31° 3.035'E, 20° 12.559'S  
31° 2.975'E, 20° 12.597'S  
31° 3.013'E, 20° 12.379'S  
31° 2.929'E, 20° 12.339'S  
31° 2.166'E, 20° 12.192'S  
31° 1.981'E, 20° 12.130'S  
31° 2.234'E, 20° 12.169'S  
31° 2.360'E, 20° 12.135'S  
31° 2.289'E, 20° 12.027'S  
31° 2.253'E, 20° 11.906'S  
31° 3.783'E, 20° 12.570'S  
31° 3.826'E, 20° 12.378'S  
31° 3.827'E, 20° 12.672'S  
31° 3.696'E, 20° 12.683'S  
31° 3.588'E, 20° 12.745'S  
31° 2.166'E, 20° 12.192'S  
31° 1.981'E, 20° 12.130'S  
31° 2.234'E, 20° 12.169'S  
31° 2.360'E, 20° 12.135'S  
31° 2.289'E, 20° 12.027'S  
31° 2.253'E, 20° 11.906'S  
31° 2.497'E, 20° 12.113'S  
31° 2.360'E, 20° 12.194'S  
31° 2.217'E, 20° 12.228'S  
31° 2.417'E, 20° 12.112'S  
31° 2.416'E, 20° 12.041'S  
31° 2.542'E, 20° 12.019'S  
31° 2.335'E, 20° 12.004'S  
31° 2.276'E, 20° 11.882'S  
31° 2.379'E, 20° 11.835'S  
31° 2.332'E, 20° 11.774'S  
31° 2.424'E, 20° 11.714'S  
31° 2.365'E, 20° 11.640'S  
31° 3.158'E, 20° 11.016'S  
31° 3.167'E, 20° 10.921'S  
31° 3.278'E, 20° 11.103'S  
31° 3.408'E, 20° 11.127'S  
31° 3.666'E, 20° 11.094'S  
31° 3.838'E, 20° 11.074'S  
31° 3.658'E, 20° 6.852'S  
31° 3.772'E, 20° 7.017'S  
31° 3.470'E, 20° 6.708'S  
31° 3.629'E, 20° 6.612'S  
31° 2.575'E, 20° 8.840'S  
31° 1.890'E, 20° 8.369'S  
31° 2.634'E, 20° 11.754'S  
31° 2.773'E, 20° 11.707'S  
31° 2.809'E, 20° 11.523'S  
31° 2.797'E, 20° 11.411'S  
31° 2.845'E, 20° 11.223'S  
31° 3.036'E, 20° 11.073'S  
31° 3.838'E, 20° 11.074'S  
31° 4.118'E, 20° 10.888'S  
31° 4.155'E, 20° 10.744'S  
31° 4.047'E, 20° 10.610'S  
31° 3.962'E, 20° 10.442'S  
31° 3.900'E, 20° 10.133'S  
31° 4.159'E, 20° 9.556'S  
31° 3.546'E, 20° 8.961'S  
31° 3.393'E, 20° 8.827'S  
31° 3.465'E, 20° 8.511'S  
31° 3.601'E, 20° 8.281'S  
31° 3.479'E, 20° 8.113'S  
31° 2.119'E, 20° 11.562'S  
31° 2.077'E, 20° 11.567'S  
31° 2.352'E, 20° 11.516'S  
31° 2.645'E, 20° 11.718'S  
31° 2.762'E, 20° 11.646'S  
31° 2.750'E, 20° 11.472'S  
31° 3.235'E, 20° 12.523'S  
31° 3.065'E, 20° 12.520'S  
31° 3.090'E, 20° 12.381'S  
31° 2.988'E, 20° 12.319'S  
31° 2.955'E, 20° 12.250'S  
31° 2.852'E, 20° 12.154'S  
31° 1.610'E, 20° 7.668'S  
31° 1.485'E, 20° 7.474'S  
31° 1.470'E, 20° 7.258'S  
31° 1.885'E, 20° 8.358'S  
31° 2.838'E, 20° 8.944'S  
31° 3.257'E, 20° 8.746'S  
31° 2.417'E, 20° 11.760'S  
31° 2.320'E, 20° 11.948'S  
31° 2.451'E, 20° 12.154'S  
31° 2.857'E, 20° 12.210'S  
31° 3.113'E, 20° 12.499'S  
31° 3.240'E, 20° 12.601'S  
31° 1.006'E, 20° 14.355'S  
31° 0.709'E, 20° 14.360'S  
31° 0.390'E, 20° 14.318'S  
31° 1.153'E, 20° 14.221'S  
31° 0.839'E, 20° 14.033'S  
30° 59.998'E, 20° 13.742'S  
31° 2.483'E, 20° 13.950'S  
31° 2.251'E, 20° 14.161'S  
31° 2.597'E, 20° 14.166'S  
31° 2.161'E, 20° 14.463'S  
31° 1.905'E, 20° 14.772'S  
31° 1.592'E, 20° 15.018'S  
31° 3.240'E, 20° 12.601'S  
31° 3.397'E, 20° 12.817'S  
31° 3.669'E, 20° 12.804'S  
31° 3.897'E, 20° 12.726'S  
31° 2.830'E, 20° 13.406'S  
31° 3.253'E, 20° 13.586'S  
31° 0.739'E, 20° 13.414'S
31° 2.534'E, 20° 13.806'S
31° 3.419'E, 20° 13.785'S
31° 2.719'E, 20° 13.339'S
31° 3.009'E, 20° 12.501'S
31° 2.382'E, 20° 11.687'S
31° 3.817'E, 20° 12.737'S
31° 3.160'E, 20° 13.421'S
30° 59.244'E, 20° 13.050'S
30° 57.517'E, 20° 13.168'S
30° 57.133'E, 20° 12.249'S
31° 2.289'E, 20° 14.523'S
31° 1.741'E, 20° 15.046'S
31° 1.578'E, 20° 15.123'S
31° 2.827'E, 20° 14.144'S
31° 3.164'E, 20° 13.749'S
31° 3.403'E, 20° 13.859'S
30° 59.916'E, 20° 14.170'S
31° 0.076'E, 20° 14.262'S
31° 0.297'E, 20° 14.338'S
31° 0.270'E, 20° 14.492'S
31° 0.264'E, 20° 14.638'S
31° 0.473'E, 20° 14.679'S
30° 57.141'E, 20° 13.781'S
30° 57.452'E, 20° 13.407'S
30° 57.652'E, 20° 13.207'S
30° 57.910'E, 20° 13.129'S
30° 58.161'E, 20° 13.246'S
30° 58.402'E, 20° 13.374'S
30° 59.051'E, 20° 13.658'S
30° 58.655'E, 20° 13.801'S
30° 59.231'E, 20° 13.551'S
30° 59.386'E, 20° 13.576'S
30° 59.339'E, 20° 12.853'S
30° 59.394'E, 20° 13.153'S
30° 59.199'E, 20° 13.132'S
30° 59.529'E, 20° 13.259'S
30° 59.787'E, 20° 13.279'S
31° 0.062'E, 20° 13.497'S
30° 59.763'E, 20° 13.819'S
31° 0.052'E, 20° 13.967'S
30° 57.304'E, 20° 12.846'S
30° 57.482'E, 20° 12.872'S
30° 57.660'E, 20° 12.947'S
30° 57.604'E, 20° 13.070'S
30° 57.826'E, 20° 13.024'S
30° 57.510'E, 20° 13.139'S
31° 1.111'E, 20° 14.658'S
31° 1.575'E, 20° 14.228'S
31° 1.552'E, 20° 13.999'S
31° 1.338'E, 20° 13.983'S
31° 2.139'E, 20° 13.779'S
31° 2.502'E, 20° 13.565'S
31° 3.718'E, 20° 12.882'S
31° 4.323'E, 20° 12.311'S
31° 3.288'E, 20° 11.148'S
31° 3.842'E, 20° 11.125'S
31° 3.966'E, 20° 10.014'S
31° 4.064'E, 20° 9.344'S
30° 56.636'E, 20° 12.580'S
30° 56.786'E, 20° 12.549'S
30° 56.827'E, 20° 12.670'S
30° 56.940'E, 20° 12.538'S
30° 57.117'E, 20° 12.620'S
30° 57.260'E, 20° 12.654'S
30° 56.636'E, 20° 12.580'S
30° 56.786'E, 20° 12.549'S
30° 56.827'E, 20° 12.670'S
30° 56.940'E, 20° 12.538'S
30° 57.117'E, 20° 12.620'S
30° 57.260'E, 20° 12.654'S
30° 56.588'E, 20° 7.680'S
30° 56.566'E, 20° 7.659'S
30° 56.651'E, 20° 7.673'S
30° 54.843'E, 20° 8.869'S
30° 54.843'E, 20° 8.869'S
30° 54.956'E, 20° 9.010'S
31° 0.943'E, 20° 13.131'S
30° 59.432'E, 20° 12.689'S
30° 58.482'E, 20° 12.965'S
30° 56.511'E, 20° 12.769'S
30° 56.655'E, 20° 13.045'S
30° 56.266'E, 20° 12.938'S
31° 1.771'E, 20° 14.055'S
31° 1.771'E, 20° 13.916'S
31° 1.792'E, 20° 13.593'S
31° 1.465'E, 20° 13.477'S
31° 1.390'E, 20° 13.494'S
31° 1.155'E, 20° 13.733'S
30° 55.429'E, 20° 12.240'S
30° 55.390'E, 20° 11.758'S
30° 54.938'E, 20° 11.528'S
30° 55.489'E, 20° 10.687'S
30° 56.007'E, 20° 10.241'S
30° 56.630'E, 20° 13.999'S
30° 55.134'E, 20° 9.285'S
30° 55.211'E, 20° 9.362'S
30° 55.320'E, 20° 9.299'S
30° 55.388'E, 20° 9.414'S
30° 55.434'E, 20° 9.447'S
30° 55.557'E, 20° 9.591'S
30° 55.630'E, 20° 9.771'S
30° 55.581'E, 20° 9.851'S
30° 55.569'E, 20° 9.936'S
30° 55.628'E, 20° 10.106'S
30° 55.797'E, 20° 10.038'S
30° 55.880'E, 20° 10.255'S
30° 55.513'E, 20° 11.126'S
30° 55.537'E, 20° 11.208'S
30° 55.550'E, 20° 11.329'S
30° 55.496'E, 20° 11.413'S
30° 55.523'E, 20° 11.541'S
30° 55.606'E, 20° 11.596'S
30° 59.286'E, 20° 13.876'S
30° 59.111'E, 20° 14.037'S
30° 58.940'E, 20° 14.220'S
31° 1.766'E, 20° 14.560'S
31° 1.833'E, 20° 14.343'S
31° 1.821'E, 20° 14.212'S
30° 55.917'E, 20° 12.060'S
30° 55.848'E, 20° 12.269'S
30° 56.214'E, 20° 11.917'S
30° 56.540'E, 20° 12.089'S
30° 56.700'E, 20° 12.169'S
30° 56.912'E, 20° 12.380'S
30° 55.667'E, 20° 10.412'S
30° 55.619'E, 20° 10.533'S
30° 55.568'E, 20° 10.722'S
30° 55.602'E, 20° 10.842'S
30° 55.625'E, 20° 10.964'S
30° 55.585'E, 20° 11.023'S
31° 2.103'E, 20° 11.228'S
31° 2.325'E, 20° 11.240'S
31° 2.546'E, 20° 11.412'S
31° 3.542'E, 20° 13.220'S
31° 3.691'E, 20° 13.191'S
31° 3.847'E, 20° 13.207'S
31° 1.464'E, 20° 15.271'S
31° 1.575'E, 20° 15.385'S
31° 1.635'E, 20° 15.465'S
31° 1.695'E, 20° 15.611'S
31° 3.683'E, 20° 13.891'S
31° 3.771'E, 20° 13.954'S
31° 1.761'E, 20° 13.632'S
31° 1.772'E, 20° 13.828'S
31° 1.800'E, 20° 13.980'S
31° 1.828'E, 20° 14.131'S
31° 1.850'E, 20° 14.313'S
31° 1.744'E, 20° 14.517'S
31° 3.595'E, 20° 12.419'S
31° 3.565'E, 20° 12.226'S
31° 3.533'E, 20° 12.019'S
30° 57.813'E, 20° 13.381'S
30° 57.825'E, 20° 13.523'S
30° 57.803'E, 20° 13.650'S
