 30° 56.304'E, 20° 12.171'S
 31° 2.941'E, 20° 11.549'S
 31° 3.111'E, 20° 11.206'S
 31° 3.419'E, 20° 11.124'S
 31° 3.879'E, 20° 11.046'S
 31° 4.161'E, 20° 10.876'S
 31° 4.004'E, 20° 10.577'S
 31° 3.906'E, 20° 10.170'S
 31° 4.086'E, 20° 9.570'S
 31° 3.960'E, 20° 9.183'S
 31° 3.600'E, 20° 9.032'S
 31° 3.841'E, 20° 12.437'S
 31° 4.034'E, 20° 12.970'S
 31° 3.930'E, 20° 12.604'S
 31° 4.166'E, 20° 12.401'S
 31° 4.406'E, 20° 12.357'S
 31° 4.345'E, 20° 12.268'S
 31° 4.327'E, 20° 11.907'S
 31° 4.338'E, 20° 11.765'S
 31° 1.977'E, 20° 12.186'S
 30° 56.282'E, 20° 12.122'S
 30° 56.288'E, 20° 12.539'S
 30° 56.573'E, 20° 12.225'S
 30° 56.864'E, 20° 12.588'S
 30° 57.021'E, 20° 12.134'S
 30° 56.304'E, 20° 12.171'S
 30° 56.383'E, 20° 12.564'S
 30° 56.634'E, 20° 12.375'S
 30° 57.086'E, 20° 12.153'S
 30° 56.933'E, 20° 11.975'S
 30° 57.384'E, 20° 12.043'S
 30° 56.630'E, 20° 12.567'S
 30° 56.856'E, 20° 12.331'S
 30° 57.439'E, 20° 12.429'S
 30° 57.323'E, 20° 12.789'S
 30° 57.714'E, 20° 12.867'S
 30° 57.316'E, 20° 13.410'S
 30° 57.078'E, 20° 13.872'S
 30° 56.620'E, 20° 13.857'S
 30° 57.129'E, 20° 13.985'S
 30° 57.480'E, 20° 13.487'S
 30° 57.888'E, 20° 13.157'S
 30° 57.849'E, 20° 12.582'S
 30° 57.771'E, 20° 13.035'S
 30° 58.204'E, 20° 13.056'S
 30° 58.289'E, 20° 13.489'S
 30° 58.704'E, 20° 13.202'S
 30° 58.544'E, 20° 13.835'S
 30° 58.843'E, 20° 13.772'S
 30° 58.770'E, 20° 13.419'S
 30° 59.238'E, 20° 13.091'S
 30° 59.339'E, 20° 12.759'S
 30° 59.578'E, 20° 13.295'S
 30° 59.437'E, 20° 13.673'S
 30° 59.028'E, 20° 13.450'S
 30° 59.404'E, 20° 13.422'S
 30° 59.749'E, 20° 13.858'S
 31° 0.392'E, 20° 13.597'S
 31° 0.758'E, 20° 13.357'S
 31° 1.095'E, 20° 13.291'S
 31° 0.684'E, 20° 13.744'S
 30° 59.841'E, 20° 14.257'S
 31° 0.204'E, 20° 13.932'S
 31° 0.655'E, 20° 13.680'S
 31° 0.293'E, 20° 14.135'S
 31° 0.109'E, 20° 14.674'S
 31° 0.529'E, 20° 14.254'S
 31° 0.649'E, 20° 13.824'S
 31° 0.540'E, 20° 14.471'S
 31° 0.968'E, 20° 14.057'S
 31° 1.436'E, 20° 13.884'S
 31° 1.559'E, 20° 14.188'S
 31° 1.166'E, 20° 14.267'S
 31° 0.597'E, 20° 14.341'S
 31° 0.097'E, 20° 14.474'S
 31° 0.604'E, 20° 14.733'S
 31° 0.932'E, 20° 14.441'S
 31° 1.341'E, 20° 14.133'S
 31° 1.500'E, 20° 13.855'S
 31° 1.421'E, 20° 14.145'S
 31° 0.429'E, 20° 14.719'S
 31° 0.057'E, 20° 14.383'S
 31° 0.640'E, 20° 14.515'S
 31° 1.141'E, 20° 14.423'S
 31° 1.353'E, 20° 14.678'S
 31° 1.282'E, 20° 15.023'S
 31° 1.030'E, 20° 15.316'S
 31° 1.379'E, 20° 15.496'S
 31° 1.020'E, 20° 15.343'S
 31° 1.333'E, 20° 15.007'S
 31° 1.615'E, 20° 15.120'S
 31° 1.743'E, 20° 14.843'S
 31° 2.075'E, 20° 14.640'S
 31° 2.111'E, 20° 14.280'S
 31° 2.062'E, 20° 14.655'S
 31° 2.123'E, 20° 14.238'S
 31° 2.051'E, 20° 13.833'S
 31° 2.266'E, 20° 14.186'S
 31° 2.588'E, 20° 14.314'S
 31° 2.392'E, 20° 14.002'S
 31° 2.808'E, 20° 14.138'S
 31° 2.691'E, 20° 13.766'S
 31° 2.813'E, 20° 14.103'S
 31° 2.640'E, 20° 13.816'S
 31° 2.601'E, 20° 13.558'S
 31° 2.572'E, 20° 13.149'S
 31° 2.809'E, 20° 13.358'S
 31° 3.093'E, 20° 13.383'S
 31° 3.498'E, 20° 13.474'S
 31° 3.757'E, 20° 13.416'S
 31° 3.729'E, 20° 13.664'S
 31° 3.609'E, 20° 13.552'S
 31° 3.435'E, 20° 13.769'S
 31° 3.433'E, 20° 13.999'S
 31° 3.609'E, 20° 14.242'S
 31° 3.266'E, 20° 13.718'S
 31° 3.121'E, 20° 13.571'S
 31° 3.384'E, 20° 12.916'S
 31° 3.758'E, 20° 12.852'S
 31° 4.028'E, 20° 12.975'S
 31° 3.924'E, 20° 12.674'S
 31° 3.843'E, 20° 12.392'S
 31° 4.195'E, 20° 12.403'S
 31° 3.526'E, 20° 12.542'S
 31° 3.335'E, 20° 12.796'S
 31° 3.124'E, 20° 12.607'S
 31° 2.898'E, 20° 12.616'S
 31° 2.898'E, 20° 12.291'S
 31° 2.631'E, 20° 12.150'S
 31° 2.240'E, 20° 12.319'S
 31° 1.898'E, 20° 12.320'S
 31° 1.560'E, 20° 12.089'S
 31° 2.018'E, 20° 12.046'S
 31° 1.910'E, 20° 12.293'S
 31° 2.244'E, 20° 11.857'S
 31° 2.110'E, 20° 11.628'S
 31° 1.796'E, 20° 11.483'S
 31° 2.327'E, 20° 11.515'S
 31° 2.664'E, 20° 11.581'S
 31° 2.725'E, 20° 11.181'S
 31° 2.423'E, 20° 10.989'S
 31° 2.470'E, 20° 10.864'S
 31° 2.785'E, 20° 11.012'S
 31° 3.022'E, 20° 10.990'S
 31° 3.046'E, 20° 10.891'S
 31° 3.196'E, 20° 10.724'S
 31° 3.259'E, 20° 10.993'S
 31° 3.457'E, 20° 11.049'S
 31° 2.688'E, 20° 11.830'S
 31° 2.941'E, 20° 11.549'S
 31° 3.111'E, 20° 11.206'S
 31° 3.419'E, 20° 11.124'S
 31° 3.879'E, 20° 11.046'S
 31° 4.161'E, 20° 10.876'S
 31° 4.004'E, 20° 10.577'S
 31° 3.906'E, 20° 10.170'S
 31° 4.086'E, 20° 9.570'S
 31° 3.960'E, 20° 9.183'S
 31° 3.600'E, 20° 9.032'S
 31° 3.841'E, 20° 12.437'S
 31° 4.034'E, 20° 12.970'S
 31° 3.930'E, 20° 12.604'S
 31° 4.166'E, 20° 12.401'S
 31° 4.406'E, 20° 12.357'S
 31° 4.345'E, 20° 12.268'S
 31° 4.327'E, 20° 11.907'S
 31° 4.338'E, 20° 11.765'S
 31° 1.977'E, 20° 12.186'S
 30° 56.282'E, 20° 12.122'S
 30° 56.288'E, 20° 12.539'S
 30° 56.573'E, 20° 12.225'S
 30° 56.864'E, 20° 12.588'S
 30° 57.021'E, 20° 12.134'S
 30° 57.286'E, 20° 12.189'S
 30° 57.488'E, 20° 12.459'S
 30° 56.618'E, 20° 12.044'S
 30° 56.946'E, 20° 11.880'S
 30° 57.147'E, 20° 11.995'S
 30° 57.521'E, 20° 11.896'S
 30° 57.476'E, 20° 12.373'S
 30° 56.580'E, 20° 12.659'S
 30° 56.981'E, 20° 12.764'S
 30° 57.374'E, 20° 12.956'S
 30° 57.334'E, 20° 13.321'S
 30° 56.690'E, 20° 13.894'S
 30° 57.171'E, 20° 14.087'S
 30° 57.377'E, 20° 13.622'S
 30° 57.670'E, 20° 13.245'S
 30° 57.988'E, 20° 13.308'S
 30° 57.581'E, 20° 12.999'S
 30° 57.688'E, 20° 12.711'S
 30° 57.012'E, 20° 12.344'S
 30° 56.563'E, 20° 12.296'S
 30° 57.197'E, 20° 12.216'S
 30° 57.478'E, 20° 12.650'S
 30° 58.033'E, 20° 13.097'S
 30° 58.481'E, 20° 13.178'S
 30° 58.941'E, 20° 13.223'S
 30° 59.211'E, 20° 13.053'S
 30° 59.564'E, 20° 13.264'S
 30° 58.328'E, 20° 13.265'S
 30° 59.579'E, 20° 13.623'S
 30° 59.155'E, 20° 13.388'S
 30° 59.858'E, 20° 13.599'S
 31° 0.414'E, 20° 13.604'S
 31° 0.725'E, 20° 13.438'S
 31° 0.362'E, 20° 14.061'S
 31° 0.957'E, 20° 14.069'S
 31° 0.161'E, 20° 14.772'S
 31° 0.690'E, 20° 14.815'S
 31° 0.450'E, 20° 14.174'S
 31° 0.807'E, 20° 14.109'S
 31° 1.545'E, 20° 14.253'S
 31° 1.444'E, 20° 14.040'S
 31° 0.531'E, 20° 14.553'S
 31° 1.388'E, 20° 15.058'S
 31° 1.411'E, 20° 15.615'S
 31° 1.626'E, 20° 15.176'S
 31° 1.582'E, 20° 14.750'S
 31° 1.230'E, 20° 14.938'S
 31° 1.871'E, 20° 14.938'S
 31° 3.447'E, 20° 8.045'S
 31° 2.530'E, 20° 8.701'S
 31° 3.168'E, 20° 8.760'S
 31° 3.372'E, 20° 8.870'S
 31° 3.927'E, 20° 9.149'S
 31° 4.011'E, 20° 10.503'S
 31° 3.196'E, 20° 10.722'S
 31° 2.328'E, 20° 10.764'S
 31° 2.618'E, 20° 11.163'S
 31° 2.622'E, 20° 11.579'S
 31° 2.043'E, 20° 11.460'S
 31° 1.560'E, 20° 11.500'S
 31° 1.506'E, 20° 12.128'S
 31° 2.587'E, 20° 11.800'S
 31° 3.332'E, 20° 12.326'S
 31° 3.709'E, 20° 12.795'S
 30° 55.622'E, 20° 12.391'S
 30° 55.505'E, 20° 11.625'S
 30° 55.530'E, 20° 10.832'S
 30° 56.141'E, 20° 11.866'S
 30° 55.801'E, 20° 11.851'S
 30° 55.067'E, 20° 11.453'S
 30° 55.628'E, 20° 10.942'S
 30° 55.553'E, 20° 9.595'S
 30° 54.786'E, 20° 8.903'S
 30° 55.738'E, 20° 10.323'S
30° 54.898'E, 20° 8.998'S
30° 54.762'E, 20° 8.810'S
30° 54.656'E, 20° 8.655'S
30° 54.621'E, 20° 8.771'S
30° 54.770'E, 20° 8.948'S
30° 55.030'E, 20° 9.158'S
30° 57.915'E, 20° 12.434'S
30° 58.132'E, 20° 12.623'S
30° 57.941'E, 20° 12.561'S
30° 57.905'E, 20° 12.673'S
30° 58.016'E, 20° 12.783'S
30° 58.094'E, 20° 12.747'S
30° 55.194'E, 20° 9.247'S
30° 55.222'E, 20° 9.060'S
30° 55.273'E, 20° 9.391'S
30° 55.370'E, 20° 9.467'S
30° 55.466'E, 20° 9.467'S
30° 55.530'E, 20° 9.594'S
30° 54.898'E, 20° 8.998'S
30° 54.762'E, 20° 8.810'S
30° 54.656'E, 20° 8.655'S
30° 54.621'E, 20° 8.771'S
30° 54.770'E, 20° 8.948'S
30° 55.030'E, 20° 9.158'S
30° 55.493'E, 20° 12.609'S
30° 55.784'E, 20° 12.456'S
30° 56.177'E, 20° 12.609'S
30° 56.313'E, 20° 12.646'S
30° 56.280'E, 20° 12.794'S
30° 56.160'E, 20° 11.796'S
30° 54.975'E, 20° 11.475'S
30° 54.791'E, 20° 11.503'S
30° 54.672'E, 20° 11.470'S
30° 55.404'E, 20° 11.383'S
30° 55.513'E, 20° 11.448'S
30° 55.455'E, 20° 11.652'S
30° 55.530'E, 20° 9.830'S
30° 55.530'E, 20° 10.081'S
30° 55.682'E, 20° 10.101'S
30° 55.834'E, 20° 10.062'S
30° 55.807'E, 20° 10.312'S
30° 55.689'E, 20° 10.413'S
30° 56.908'E, 20° 11.782'S
30° 57.216'E, 20° 11.977'S
30° 57.436'E, 20° 11.740'S
30° 57.622'E, 20° 11.770'S
30° 57.751'E, 20° 11.816'S
30° 57.448'E, 20° 12.194'S
30° 55.552'E, 20° 10.592'S
30° 55.521'E, 20° 10.788'S
30° 55.402'E, 20° 11.131'S
30° 55.663'E, 20° 10.986'S
30° 55.542'E, 20° 11.338'S
30° 55.492'E, 20° 11.136'S
30° 54.232'E, 20° 8.558'S
30° 54.403'E, 20° 8.565'S
30° 54.465'E, 20° 8.537'S
30° 54.515'E, 20° 8.484'S
30° 54.580'E, 20° 8.484'S
30° 54.576'E, 20° 8.577'S
31° 5.280'E, 20° 11.442'S  
31° 5.208'E, 20° 11.575'S  
31° 5.061'E, 20° 11.596'S  
31° 4.891'E, 20° 11.596'S  
31° 4.753'E, 20° 11.535'S  
31° 4.609'E, 20° 11.637'S  
30° 57.961'E, 20° 13.538'S  
30° 57.373'E, 20° 14.367'S  
30° 56.094'E, 20° 14.140'S  
30° 56.684'E, 20° 13.895'S  
30° 56.999'E, 20° 13.896'S  
30° 57.097'E, 20° 14.009'S  
30° 57.915'E, 20° 12.434'S  
30° 58.132'E, 20° 12.623'S  
30° 57.941'E, 20° 12.561'S  
30° 57.905'E, 20° 12.673'S  
30° 58.016'E, 20° 12.783'S  
30° 58.094'E, 20° 12.747'S  
30° 57.178'E, 20° 13.590'S  
30° 58.325'E, 20° 13.952'S  
30° 58.662'E, 20° 14.037'S  
30° 58.901'E, 20° 13.820'S  
30° 58.410'E, 20° 13.747'S  
30° 59.223'E, 20° 13.008'S  
30° 59.215'E, 20° 12.766'S  
30° 59.458'E, 20° 12.723'S  
30° 59.299'E, 20° 12.723'S  
30° 59.407'E, 20° 13.050'S  
30° 59.558'E, 20° 13.161'S  
30° 59.867'E, 20° 13.163'S  
31° 1.296'E, 20° 13.329'S  
31° 1.056'E, 20° 13.190'S  
31° 1.503'E, 20° 13.694'S  
31° 1.494'E, 20° 14.302'S  
31° 1.580'E, 20° 14.071'S  
31° 4.254'E, 20° 11.566'S  
31° 4.591'E, 20° 12.389'S  
31° 4.250'E, 20° 7.692'S  
31° 3.957'E, 20° 7.768'S  
31° 3.686'E, 20° 7.902'S  
31° 3.396'E, 20° 8.043'S  
31° 3.565'E, 20° 8.300'S  
31° 1.868'E, 20° 8.281'S  
31° 2.033'E, 20° 8.510'S  
31° 2.366'E, 20° 8.687'S  
31° 2.501'E, 20° 9.091'S  
31° 3.157'E, 20° 8.830'S  
31° 3.832'E, 20° 9.214'S  
31° 3.927'E, 20° 10.100'S  
31° 3.745'E, 20° 12.263'S  
31° 3.199'E, 20° 12.203'S  
31° 3.610'E, 20° 12.627'S  
31° 1.415'E, 20° 11.562'S  
31° 3.832'E, 20° 9.214'S  
31° 3.927'E, 20° 10.100'S  
31° 3.745'E, 20° 12.263'S  
31° 3.199'E, 20° 12.203'S  
31° 3.610'E, 20° 12.627'S  
31° 1.415'E, 20° 11.562'S
