 31° 1.229'E, 20° 15.953'S
30° 58.365'E, 20° 7.607'S
30° 59.045'E, 20° 8.038'S
31° 1.792'E, 20° 11.768'S
31° 1.522'E, 20° 11.969'S
31° 0.629'E, 20° 11.955'S
31° 0.863'E, 20° 12.257'S
31° 1.348'E, 20° 12.382'S
31° 1.557'E, 20° 12.383'S
31° 1.620'E, 20° 14.570'S
31° 1.784'E, 20° 14.477'S
31° 1.819'E, 20° 14.292'S
31° 1.757'E, 20° 14.198'S
31° 1.744'E, 20° 13.947'S
31° 1.771'E, 20° 13.723'S
31° 1.133'E, 20° 13.477'S
31° 1.090'E, 20° 13.703'S
31° 1.535'E, 20° 13.350'S
31° 1.575'E, 20° 13.116'S
31° 1.278'E, 20° 13.119'S
31° 1.098'E, 20° 13.010'S
31° 1.510'E, 20° 12.567'S
31° 1.733'E, 20° 12.669'S
31° 2.480'E, 20° 12.429'S
31° 2.546'E, 20° 12.482'S
31° 2.698'E, 20° 12.429'S
31° 2.625'E, 20° 12.758'S
31° 2.314'E, 20° 13.170'S
31° 2.424'E, 20° 13.381'S
31° 1.982'E, 20° 13.628'S
31° 1.772'E, 20° 13.812'S
31° 1.947'E, 20° 14.361'S
31° 1.740'E, 20° 14.660'S
31° 0.442'E, 20° 13.310'S
31° 0.210'E, 20° 13.355'S
31° 0.036'E, 20° 13.250'S
31° 0.250'E, 20° 13.193'S
30° 59.706'E, 20° 12.972'S
30° 59.669'E, 20° 12.784'S
31° 0.053'E, 20° 12.759'S
31° 0.802'E, 20° 12.861'S
31° 1.373'E, 20° 12.916'S
31° 1.760'E, 20° 13.189'S
31° 1.858'E, 20° 13.449'S
31° 2.142'E, 20° 13.193'S
31° 1.542'E, 20° 13.488'S
31° 1.365'E, 20° 13.609'S
31° 1.280'E, 20° 13.769'S
31° 1.147'E, 20° 13.843'S
31° 0.961'E, 20° 13.819'S
31° 0.928'E, 20° 13.676'S
31° 1.792'E, 20° 11.768'S
31° 1.522'E, 20° 11.969'S
31° 0.629'E, 20° 11.955'S
31° 0.863'E, 20° 12.257'S
31° 1.348'E, 20° 12.382'S
31° 1.557'E, 20° 12.383'S
31° 1.620'E, 20° 14.570'S
31° 1.784'E, 20° 14.477'S
31° 1.819'E, 20° 14.292'S
31° 1.757'E, 20° 14.198'S
31° 1.744'E, 20° 13.947'S
31° 1.771'E, 20° 13.723'S
31° 1.133'E, 20° 13.477'S
31° 1.090'E, 20° 13.703'S
31° 1.535'E, 20° 13.350'S
31° 1.575'E, 20° 13.116'S
31° 1.278'E, 20° 13.119'S
31° 1.098'E, 20° 13.010'S
31° 1.510'E, 20° 12.567'S
31° 1.733'E, 20° 12.669'S
31° 2.480'E, 20° 12.429'S
31° 2.546'E, 20° 12.482'S
31° 2.698'E, 20° 12.429'S
31° 2.625'E, 20° 12.758'S
31° 1.510'E, 20° 12.567'S
31° 1.733'E, 20° 12.669'S
31° 2.480'E, 20° 12.429'S
31° 2.546'E, 20° 12.482'S
31° 2.698'E, 20° 12.429'S
31° 2.625'E, 20° 12.758'S
31° 2.314'E, 20° 13.170'S
31° 2.424'E, 20° 13.381'S
31° 1.982'E, 20° 13.628'S
31° 1.772'E, 20° 13.812'S
31° 1.947'E, 20° 14.361'S
31° 1.740'E, 20° 14.660'S
31° 0.442'E, 20° 13.310'S
31° 0.210'E, 20° 13.355'S
31° 0.036'E, 20° 13.250'S
31° 0.250'E, 20° 13.193'S
30° 59.706'E, 20° 12.972'S
30° 59.669'E, 20° 12.784'S
31° 0.053'E, 20° 12.759'S
31° 0.802'E, 20° 12.861'S
31° 1.373'E, 20° 12.916'S
31° 1.760'E, 20° 13.189'S
31° 1.858'E, 20° 13.449'S
31° 2.142'E, 20° 13.193'S
31° 1.542'E, 20° 13.488'S
31° 1.365'E, 20° 13.609'S
31° 1.280'E, 20° 13.769'S
31° 1.147'E, 20° 13.843'S
31° 0.961'E, 20° 13.819'S
31° 0.928'E, 20° 13.676'S
31° 1.133'E, 20° 13.477'S
31° 1.090'E, 20° 13.703'S
31° 1.535'E, 20° 13.350'S
31° 1.575'E, 20° 13.116'S
31° 1.278'E, 20° 13.119'S
31° 1.098'E, 20° 13.010'S
31° 4.842'E, 20° 11.154'S
31° 4.331'E, 20° 11.382'S
31° 4.450'E, 20° 11.089'S
31° 4.808'E, 20° 10.723'S
31° 5.304'E, 20° 10.486'S
31° 5.163'E, 20° 10.228'S
31° 3.206'E, 20° 10.419'S
31° 2.911'E, 20° 10.547'S
31° 2.868'E, 20° 10.884'S
31° 2.704'E, 20° 10.537'S
31° 2.291'E, 20° 10.503'S
31° 2.028'E, 20° 10.553'S
31° 2.298'E, 20° 9.167'S
31° 2.588'E, 20° 9.285'S
31° 2.932'E, 20° 9.295'S
31° 3.379'E, 20° 9.275'S
31° 3.587'E, 20° 9.247'S
31° 3.851'E, 20° 9.433'S
31° 3.599'E, 20° 10.201'S
31° 3.695'E, 20° 10.447'S
31° 3.723'E, 20° 10.632'S
31° 3.949'E, 20° 10.769'S
31° 3.655'E, 20° 10.894'S
31° 3.354'E, 20° 10.500'S
31° 3.206'E, 20° 10.419'S
31° 2.911'E, 20° 10.547'S
31° 2.868'E, 20° 10.884'S
31° 2.704'E, 20° 10.537'S
31° 2.291'E, 20° 10.503'S
31° 2.028'E, 20° 10.553'S
31° 1.067'E, 20° 7.411'S
31° 1.497'E, 20° 8.001'S
31° 1.655'E, 20° 8.564'S
31° 3.599'E, 20° 10.201'S
31° 3.695'E, 20° 10.447'S
31° 3.723'E, 20° 10.632'S
31° 3.949'E, 20° 10.769'S
31° 3.655'E, 20° 10.894'S
31° 3.354'E, 20° 10.500'S
31° 5.300'E, 20° 9.762'S
31° 1.889'E, 20° 11.262'S
31° 1.571'E, 20° 11.247'S
31° 1.369'E, 20° 11.325'S
31° 0.995'E, 20° 11.439'S
31° 0.796'E, 20° 11.604'S
31° 1.213'E, 20° 11.715'S
31° 4.309'E, 20° 10.453'S
31° 4.180'E, 20° 10.040'S
31° 4.319'E, 20° 9.583'S
31° 4.272'E, 20° 9.239'S
31° 3.963'E, 20° 8.971'S
31° 3.646'E, 20° 8.823'S
31° 4.309'E, 20° 10.453'S
31° 4.180'E, 20° 10.040'S
31° 4.319'E, 20° 9.583'S
31° 4.272'E, 20° 9.239'S
31° 3.963'E, 20° 8.971'S
31° 3.646'E, 20° 8.823'S
31° 4.804'E, 20° 11.371'S
31° 4.515'E, 20° 11.539'S
31° 4.299'E, 20° 11.467'S
31° 7.011'E, 20° 12.729'S
31° 6.861'E, 20° 12.936'S
31° 6.161'E, 20° 13.210'S
31° 7.204'E, 20° 13.620'S
31° 8.141'E, 20° 12.911'S
31° 7.858'E, 20° 11.281'S
31° 3.737'E, 20° 11.907'S
31° 3.562'E, 20° 12.008'S
31° 3.554'E, 20° 12.352'S
31° 3.525'E, 20° 12.160'S
31° 3.287'E, 20° 11.964'S
31° 3.065'E, 20° 11.835'S
31° 3.118'E, 20° 11.739'S
31° 3.300'E, 20° 11.413'S
31° 3.682'E, 20° 11.320'S
31° 3.913'E, 20° 11.278'S
31° 4.144'E, 20° 11.201'S
31° 4.361'E, 20° 11.058'S
31° 4.167'E, 20° 11.533'S
31° 4.036'E, 20° 11.610'S
31° 4.098'E, 20° 11.784'S
31° 4.033'E, 20° 11.915'S
31° 4.018'E, 20° 12.043'S
31° 4.121'E, 20° 12.107'S
31° 3.960'E, 20° 7.133'S
31° 3.824'E, 20° 6.979'S
31° 4.161'E, 20° 6.564'S
31° 4.282'E, 20° 7.191'S
31° 4.486'E, 20° 6.868'S
31° 4.603'E, 20° 12.103'S
31° 4.899'E, 20° 11.778'S
31° 5.403'E, 20° 11.989'S
31° 5.322'E, 20° 12.183'S
31° 5.110'E, 20° 12.585'S
31° 5.551'E, 20° 13.032'S
31° 6.724'E, 20° 14.281'S
31° 7.202'E, 20° 14.499'S
31° 7.703'E, 20° 14.489'S
31° 7.970'E, 20° 14.282'S
31° 8.133'E, 20° 13.771'S
31° 5.692'E, 20° 11.947'S
31° 5.451'E, 20° 11.655'S
31° 5.846'E, 20° 11.545'S
31° 3.235'E, 20° 14.277'S
31° 3.040'E, 20° 14.660'S
31° 2.540'E, 20° 14.775'S
31° 2.319'E, 20° 15.091'S
31° 2.118'E, 20° 15.508'S
31° 1.877'E, 20° 15.588'S
31° 4.409'E, 20° 13.564'S
31° 4.633'E, 20° 13.795'S
31° 4.982'E, 20° 14.050'S
31° 5.307'E, 20° 14.276'S
31° 5.630'E, 20° 14.518'S
31° 5.900'E, 20° 14.736'S
31° 1.766'E, 20° 15.908'S
31° 1.604'E, 20° 16.084'S
31° 1.482'E, 20° 16.344'S
31° 1.488'E, 20° 16.496'S
31° 1.492'E, 20° 16.604'S
31° 1.510'E, 20° 16.752'S
30° 56.633'E, 20° 12.974'S  
30° 56.865'E, 20° 12.806'S  
30° 57.207'E, 20° 13.048'S  
30° 57.006'E, 20° 13.630'S  
30° 55.780'E, 20° 14.380'S  
30° 56.619'E, 20° 13.981'S  
30° 54.053'E, 20° 10.046'S  
30° 53.966'E, 20° 11.177'S  
30° 54.692'E, 20° 12.743'S  
30° 55.632'E, 20° 14.544'S  
30° 59.771'E, 20° 15.644'S  
30° 58.137'E, 20° 15.259'S  
30° 54.274'E, 20° 8.739'S  
30° 54.480'E, 20° 8.658'S  
30° 54.909'E, 20° 9.229'S  
30° 55.248'E, 20° 9.434'S  
30° 55.493'E, 20° 9.717'S  
30° 55.705'E, 20° 10.240'S  
30° 55.263'E, 20° 11.278'S  
30° 55.290'E, 20° 11.494'S  
30° 55.545'E, 20° 12.086'S  
30° 55.469'E, 20° 12.836'S  
30° 55.749'E, 20° 12.515'S  
30° 56.184'E, 20° 12.626'S  
30° 56.738'E, 20° 14.124'S  
30° 56.915'E, 20° 13.976'S  
30° 57.486'E, 20° 14.719'S  
30° 57.284'E, 20° 13.968'S  
30° 57.817'E, 20° 13.409'S  
30° 58.288'E, 20° 13.735'S  
30° 57.182'E, 20° 10.598'S  
30° 57.311'E, 20° 8.623'S  
30° 58.671'E, 20° 8.631'S  
31° 0.272'E, 20° 9.596'S  
31° 1.144'E, 20° 8.517'S  
31° 0.455'E, 20° 8.240'S  
31° 3.524'E, 20° 14.996'S  
31° 5.475'E, 20° 13.827'S  
31° 5.505'E, 20° 12.091'S  
31° 5.499'E, 20° 10.637'S  
31° 4.680'E, 20° 8.585'S  
31° 4.379'E, 20° 8.049'S  
30° 59.529'E, 20° 13.096'S  
31° 1.046'E, 20° 13.069'S  
31° 0.928'E, 20° 13.849'S  
31° 1.625'E, 20° 13.649'S  
31° 1.685'E, 20° 14.698'S  
31° 1.869'E, 20° 13.662'S  
30° 57.424'E, 20° 7.551'S  
30° 59.210'E, 20° 7.392'S  
31° 0.509'E, 20° 7.144'S  
31° 2.423'E, 20° 6.957'S  
31° 2.621'E, 20° 7.764'S  
31° 2.926'E, 20° 9.799'S  
31° 3.483'E, 20° 15.940'S  
31° 0.652'E, 20° 14.923'S  
30° 59.949'E, 20° 14.483'S  
30° 59.370'E, 20° 13.829'S  
30° 58.507'E, 20° 14.044'S  
30° 59.417'E, 20° 12.652'S  
31° 2.548'E, 20° 11.420'S  
31° 2.147'E, 20° 10.732'S  
31° 2.839'E, 20° 10.928'S  
31° 3.228'E, 20° 10.619'S  
31° 3.973'E, 20° 10.863'S  
31° 3.817'E, 20° 9.377'S  
31° 1.150'E, 20° 13.672'S  
31° 3.604'E, 20° 13.855'S  
31° 3.056'E, 20° 13.974'S  
31° 1.726'E, 20° 12.380'S  
30° 57.767'E, 20° 12.335'S  
31° 0.238'E, 20° 10.028'S  
31° 3.331'E, 20° 13.249'S  
31° 5.100'E, 20° 13.763'S  
31° 4.101'E, 20° 12.692'S  
31° 4.473'E, 20° 11.908'S  
31° 4.157'E, 20° 11.668'S  
31° 3.578'E, 20° 11.964'S  
31° 3.586'E, 20° 8.795'S  
31° 3.233'E, 20° 8.695'S  
31° 4.293'E, 20° 9.637'S  
31° 5.241'E, 20° 10.637'S  
31° 3.674'E, 20° 11.591'S  
31° 4.636'E, 20° 12.136'S  
31° 4.471'E, 20° 11.917'S  
31° 4.129'E, 20° 11.648'S  
31° 4.212'E, 20° 12.181'S  
31° 3.569'E, 20° 11.994'S  
31° 3.095'E, 20° 12.099'S  
31° 2.687'E, 20° 12.861'S
