30° 55.635'E, 20° 11.650'S  
30° 55.581'E, 20° 9.896'S  
30° 55.615'E, 20° 10.049'S  
30° 55.737'E, 20° 10.066'S  
30° 55.799'E, 20° 10.043'S  
30° 55.893'E, 20° 10.104'S  
31° 1.027'E, 20° 14.587'S  
31° 0.895'E, 20° 15.012'S  
31° 1.287'E, 20° 15.157'S  
31° 0.987'E, 20° 15.221'S  
31° 1.094'E, 20° 13.297'S  
31° 0.823'E, 20° 13.772'S  
30° 56.929'E, 20° 13.815'S  
30° 57.126'E, 20° 13.811'S  
30° 57.203'E, 20° 14.000'S  
30° 57.345'E, 20° 13.584'S  
30° 57.765'E, 20° 13.165'S  
30° 58.321'E, 20° 13.385'S  
30° 59.606'E, 20° 13.233'S  
30° 59.888'E, 20° 13.311'S  
30° 59.671'E, 20° 13.730'S  
30° 59.979'E, 20° 13.999'S  
30° 59.830'E, 20° 14.112'S  
31° 0.042'E, 20° 14.271'S  
30° 55.660'E, 20° 10.441'S  
30° 55.575'E, 20° 10.728'S  
30° 55.577'E, 20° 10.969'S  
30° 55.507'E, 20° 11.247'S  
30° 55.536'E, 20° 11.557'S  
30° 55.654'E, 20° 11.660'S  
31° 0.982'E, 20° 15.281'S  
31° 1.392'E, 20° 15.427'S  
31° 1.651'E, 20° 15.235'S  
31° 2.206'E, 20° 14.566'S  
31° 2.867'E, 20° 14.151'S  
31° 2.102'E, 20° 13.792'S  
30° 56.578'E, 20° 7.732'S  
30° 56.619'E, 20° 7.729'S  
30° 54.284'E, 20° 8.479'S  
30° 54.400'E, 20° 8.554'S  
30° 54.635'E, 20° 8.669'S  
30° 55.411'E, 20° 9.436'S  
31° 3.266'E, 20° 13.289'S  
31° 3.410'E, 20° 13.403'S  
31° 3.596'E, 20° 13.478'S  
31° 3.678'E, 20° 13.495'S  
31° 3.512'E, 20° 13.611'S  
31° 3.558'E, 20° 13.895'S  
31° 2.317'E, 20° 11.568'S  
31° 1.973'E, 20° 11.567'S  
31° 2.327'E, 20° 11.636'S  
31° 2.309'E, 20° 11.886'S  
31° 2.353'E, 20° 12.165'S  
31° 2.260'E, 20° 12.196'S  
31° 3.456'E, 20° 13.954'S  
31° 3.304'E, 20° 13.763'S  
31° 2.985'E, 20° 13.753'S  
31° 3.071'E, 20° 13.351'S  
31° 2.670'E, 20° 13.184'S  
31° 2.913'E, 20° 13.345'S  
31° 2.389'E, 20° 13.627'S  
31° 2.107'E, 20° 13.751'S  
31° 2.205'E, 20° 14.072'S  
31° 2.536'E, 20° 13.945'S  
31° 2.755'E, 20° 13.768'S  
31° 3.175'E, 20° 13.607'S  
31° 4.016'E, 20° 12.420'S  
31° 4.187'E, 20° 12.348'S  
31° 4.311'E, 20° 12.313'S  
31° 4.414'E, 20° 12.282'S  
31° 4.424'E, 20° 12.112'S  
31° 4.392'E, 20° 11.947'S  
31° 4.010'E, 20° 12.714'S  
31° 4.172'E, 20° 13.010'S  
31° 4.353'E, 20° 13.238'S  
31° 4.225'E, 20° 13.165'S  
31° 4.040'E, 20° 12.948'S  
31° 3.858'E, 20° 12.801'S  
31° 2.732'E, 20° 9.068'S  
31° 2.522'E, 20° 9.045'S  
31° 2.590'E, 20° 8.930'S  
31° 2.380'E, 20° 8.612'S  
31° 3.466'E, 20° 8.583'S  
31° 3.575'E, 20° 8.236'S  
31° 2.089'E, 20° 12.160'S  
31° 1.873'E, 20° 12.131'S  
31° 2.503'E, 20° 12.173'S  
31° 2.681'E, 20° 12.160'S  
31° 3.019'E, 20° 12.400'S  
31° 2.733'E, 20° 12.025'S  
31° 3.185'E, 20° 10.954'S  
31° 3.084'E, 20° 11.072'S  
31° 2.657'E, 20° 11.024'S  
31° 2.834'E, 20° 11.113'S  
31° 2.807'E, 20° 11.291'S  
31° 2.783'E, 20° 11.479'S  
31° 2.990'E, 20° 12.173'S  
31° 3.123'E, 20° 12.414'S  
31° 3.351'E, 20° 12.483'S  
31° 3.391'E, 20° 12.277'S  
31° 3.507'E, 20° 12.577'S  
31° 3.612'E, 20° 12.647'S  
30° 57.466'E, 20° 12.839'S  
30° 56.862'E, 20° 12.596'S  
30° 57.307'E, 20° 12.078'S  
30° 57.481'E, 20° 12.437'S  
30° 57.370'E, 20° 12.657'S  
30° 57.627'E, 20° 12.732'S  
31° 1.123'E, 20° 14.707'S  
31° 1.158'E, 20° 15.205'S  
31° 1.188'E, 20° 14.823'S  
31° 1.117'E, 20° 14.417'S  
31° 0.783'E, 20° 14.341'S  
31° 0.428'E, 20° 14.297'S  
30° 56.060'E, 20° 12.304'S  
30° 55.793'E, 20° 12.257'S  
30° 56.037'E, 20° 11.996'S  
30° 55.841'E, 20° 11.947'S  
30° 55.786'E, 20° 11.821'S  
30° 55.691'E, 20° 11.741'S  
30° 55.507'E, 20° 11.548'S  
30° 55.489'E, 20° 11.427'S  
30° 55.528'E, 20° 11.171'S  
30° 55.546'E, 20° 10.912'S  
30° 55.556'E, 20° 10.677'S  
30° 56.411'E, 20° 10.432'S  
31° 0.763'E, 20° 13.595'S  
31° 0.303'E, 20° 13.591'S  
30° 59.676'E, 20° 13.722'S  
30° 59.860'E, 20° 13.314'S  
30° 59.496'E, 20° 13.248'S  
30° 59.229'E, 20° 13.538'S  
30° 57.640'E, 20° 13.149'S  
30° 57.471'E, 20° 13.338'S  
30° 57.288'E, 20° 13.492'S  
30° 57.166'E, 20° 13.726'S  
30° 57.125'E, 20° 13.854'S  
30° 57.244'E, 20° 14.028'S  
30° 58.135'E, 20° 13.104'S  
30° 58.387'E, 20° 13.205'S  
30° 58.650'E, 20° 13.428'S  
30° 58.952'E, 20° 13.483'S  
30° 59.167'E, 20° 13.358'S  
30° 59.333'E, 20° 13.406'S  
31° 2.221'E, 20° 14.420'S  
31° 2.087'E, 20° 14.662'S  
31° 1.921'E, 20° 14.826'S  
31° 1.762'E, 20° 14.898'S  
31° 1.654'E, 20° 14.748'S  
31° 1.519'E, 20° 14.595'S  
30° 58.135'E, 20° 13.104'S  
30° 58.387'E, 20° 13.205'S  
30° 58.650'E, 20° 13.428'S  
30° 58.952'E, 20° 13.483'S  
30° 59.167'E, 20° 13.358'S  
30° 59.333'E, 20° 13.406'S  
30° 58.907'E, 20° 13.636'S  
30° 58.622'E, 20° 13.591'S  
30° 58.634'E, 20° 13.790'S  
30° 58.729'E, 20° 13.166'S  
30° 58.362'E, 20° 12.999'S  
30° 58.062'E, 20° 13.177'S  
31° 3.085'E, 20° 8.912'S
31° 2.861'E, 20° 8.993'S
31° 2.779'E, 20° 9.039'S
31° 4.106'E, 20° 11.030'S
31° 3.724'E, 20° 11.125'S
31° 3.030'E, 20° 8.939'S
31° 2.424'E, 20° 11.965'S
31° 3.378'E, 20° 11.173'S
31° 3.600'E, 20° 11.135'S
31° 3.822'E, 20° 11.157'S
31° 4.038'E, 20° 11.032'S
31° 4.238'E, 20° 10.909'S
31° 3.939'E, 20° 10.196'S
31° 4.101'E, 20° 9.848'S
31° 4.200'E, 20° 9.605'S
31° 4.124'E, 20° 9.416'S
31° 4.008'E, 20° 9.261'S
31° 3.812'E, 20° 9.116'S
31° 3.332'E, 20° 13.758'S
31° 3.592'E, 20° 14.186'S
31° 4.349'E, 20° 12.302'S
31° 3.839'E, 20° 12.370'S
31° 3.686'E, 20° 12.665'S
31° 3.351'E, 20° 13.015'S
31° 2.667'E, 20° 13.489'S
31° 2.643'E, 20° 13.206'S
31° 3.256'E, 20° 13.318'S
31° 3.721'E, 20° 13.464'S
31° 3.708'E, 20° 13.653'S
31° 3.466'E, 20° 13.650'S
31° 3.018'E, 20° 12.603'S
31° 4.328'E, 20° 13.261'S
31° 3.333'E, 20° 12.287'S
31° 2.970'E, 20° 12.192'S
31° 2.106'E, 20° 12.192'S
31° 2.051'E, 20° 11.591'S
30° 55.516'E, 20° 11.587'S  
30° 55.683'E, 20° 11.719'S  
30° 55.855'E, 20° 12.000'S  
30° 55.982'E, 20° 12.241'S  
30° 55.828'E, 20° 12.274'S  
30° 56.129'E, 20° 12.317'S  
31° 3.606'E, 20° 6.632'S
31° 3.073'E, 20° 8.898'S
31° 2.805'E, 20° 9.004'S
31° 2.565'E, 20° 8.816'S
31° 2.094'E, 20° 8.494'S
31° 1.662'E, 20° 7.771'S
31° 3.461'E, 20° 8.958'S
31° 3.420'E, 20° 8.874'S
31° 3.457'E, 20° 8.680'S
31° 3.527'E, 20° 8.230'S
31° 3.478'E, 20° 8.090'S
31° 3.796'E, 20° 7.053'S
31° 2.069'E, 20° 12.165'S
31° 2.159'E, 20° 12.305'S
31° 2.188'E, 20° 12.274'S
31° 2.339'E, 20° 12.180'S
31° 2.232'E, 20° 11.899'S
31° 2.112'E, 20° 11.613'S
31° 2.734'E, 20° 11.719'S
31° 2.793'E, 20° 11.406'S
31° 2.708'E, 20° 11.076'S
31° 3.193'E, 20° 10.895'S
31° 2.988'E, 20° 11.108'S
31° 2.846'E, 20° 11.645'S
31° 3.984'E, 20° 10.558'S
31° 3.909'E, 20° 10.361'S
31° 3.924'E, 20° 10.152'S
31° 4.017'E, 20° 9.953'S
31° 4.110'E, 20° 9.650'S
31° 4.102'E, 20° 9.378'S
31° 3.794'E, 20° 12.310'S
31° 3.710'E, 20° 12.670'S
31° 3.500'E, 20° 12.601'S
31° 3.293'E, 20° 12.311'S
31° 4.138'E, 20° 12.352'S
31° 4.300'E, 20° 12.283'S
30° 59.336'E, 20° 12.814'S
30° 59.858'E, 20° 13.336'S
31° 0.168'E, 20° 13.540'S
31° 0.484'E, 20° 13.441'S
31° 0.789'E, 20° 13.275'S
31° 1.118'E, 20° 13.298'S
30° 57.506'E, 20° 13.101'S
30° 57.357'E, 20° 13.396'S
30° 57.263'E, 20° 13.545'S
30° 57.117'E, 20° 13.762'S
30° 57.014'E, 20° 13.783'S
30° 57.175'E, 20° 13.957'S
30° 57.863'E, 20° 13.134'S
30° 58.266'E, 20° 13.334'S
30° 58.656'E, 20° 13.553'S
30° 58.538'E, 20° 13.784'S
30° 58.650'E, 20° 13.840'S
30° 58.906'E, 20° 13.603'S
30° 56.865'E, 20° 12.577'S
30° 57.109'E, 20° 12.653'S
30° 57.232'E, 20° 12.677'S
30° 57.306'E, 20° 12.799'S
30° 57.556'E, 20° 12.871'S
30° 57.624'E, 20° 12.942'S
