31° 0.222'E, 20° 15.194'S  
31° 2.969'E, 20° 13.013'S  
31° 1.763'E, 20° 14.464'S  
31° 1.585'E, 20° 11.006'S  
31° 1.305'E, 20° 10.371'S  
31° 0.410'E, 20° 13.055'S  
31° 0.598'E, 20° 12.714'S  
31° 0.953'E, 20° 12.676'S  
31° 1.319'E, 20° 12.861'S  
31° 1.785'E, 20° 12.847'S  
31° 2.190'E, 20° 12.701'S  
31° 1.906'E, 20° 7.197'S  
31° 2.060'E, 20° 7.749'S  
31° 2.527'E, 20° 8.317'S  
31° 3.052'E, 20° 8.411'S  
31° 3.372'E, 20° 7.361'S  
31° 2.832'E, 20° 7.211'S  
30° 58.038'E, 20° 12.049'S  
30° 58.764'E, 20° 12.662'S  
30° 58.207'E, 20° 12.057'S  
30° 58.840'E, 20° 12.029'S  
30° 59.726'E, 20° 12.331'S  
30° 59.962'E, 20° 12.536'S  
30° 55.863'E, 20° 11.172'S  
30° 56.112'E, 20° 11.168'S  
30° 56.270'E, 20° 11.064'S  
30° 56.479'E, 20° 11.199'S  
30° 56.533'E, 20° 11.401'S  
30° 56.817'E, 20° 10.901'S  
30° 57.336'E, 20° 8.196'S  
30° 56.585'E, 20° 8.532'S  
30° 57.045'E, 20° 9.313'S  
30° 57.737'E, 20° 9.115'S  
30° 59.034'E, 20° 8.813'S  
30° 59.943'E, 20° 8.579'S  
30° 59.618'E, 20° 9.656'S  
30° 59.983'E, 20° 9.729'S  
30° 59.704'E, 20° 9.867'S  
30° 59.296'E, 20° 10.400'S  
30° 58.344'E, 20° 10.547'S  
30° 57.790'E, 20° 10.290'S  
30° 56.101'E, 20° 10.355'S  
30° 56.029'E, 20° 10.594'S  
30° 56.635'E, 20° 10.285'S  
30° 56.684'E, 20° 10.540'S  
30° 56.479'E, 20° 10.916'S  
30° 56.236'E, 20° 11.099'S  
31° 0.993'E, 20° 7.427'S  
31° 1.216'E, 20° 8.139'S  
31° 1.665'E, 20° 8.795'S  
31° 2.012'E, 20° 9.113'S  
31° 2.641'E, 20° 9.333'S  
31° 3.148'E, 20° 9.373'S  
30° 57.112'E, 20° 11.129'S  
30° 57.639'E, 20° 11.163'S  
30° 58.380'E, 20° 11.011'S  
30° 58.862'E, 20° 11.044'S  
30° 58.771'E, 20° 11.318'S  
30° 58.867'E, 20° 11.757'S  
30° 55.388'E, 20° 8.317'S  
30° 55.216'E, 20° 8.692'S  
30° 55.001'E, 20° 8.269'S  
30° 55.488'E, 20° 7.775'S  
30° 55.662'E, 20° 8.090'S  
30° 55.827'E, 20° 8.257'S  
30° 54.436'E, 20° 8.631'S  
30° 54.193'E, 20° 8.550'S  
30° 54.314'E, 20° 8.318'S  
30° 54.743'E, 20° 8.188'S  
30° 55.234'E, 20° 8.798'S  
30° 56.030'E, 20° 8.278'S  
30° 56.546'E, 20° 7.931'S  
30° 56.382'E, 20° 8.222'S  
30° 57.239'E, 20° 7.512'S  
30° 58.033'E, 20° 7.376'S  
30° 59.154'E, 20° 7.225'S  
30° 59.124'E, 20° 7.647'S  
30° 55.526'E, 20° 10.119'S  
30° 55.260'E, 20° 10.233'S  
30° 55.179'E, 20° 10.169'S  
30° 55.269'E, 20° 9.973'S  
30° 55.269'E, 20° 9.973'S  
30° 55.188'E, 20° 9.669'S  
30° 54.303'E, 20° 7.880'S  
30° 54.272'E, 20° 8.057'S  
30° 54.259'E, 20° 8.188'S  
30° 54.381'E, 20° 7.881'S  
30° 54.715'E, 20° 7.806'S  
30° 55.040'E, 20° 7.780'S  
30° 55.290'E, 20° 9.450'S  
30° 54.802'E, 20° 9.284'S  
30° 54.256'E, 20° 9.449'S  
30° 54.613'E, 20° 9.199'S  
30° 54.870'E, 20° 9.022'S  
30° 54.590'E, 20° 8.968'S  
30° 55.290'E, 20° 9.450'S  
30° 54.802'E, 20° 9.284'S  
30° 54.256'E, 20° 9.449'S  
30° 54.613'E, 20° 9.199'S  
30° 54.870'E, 20° 9.022'S  
30° 54.590'E, 20° 8.968'S  
30° 54.452'E, 20° 10.986'S  
30° 54.665'E, 20° 11.084'S  
30° 54.983'E, 20° 10.961'S  
30° 55.164'E, 20° 10.967'S  
30° 55.164'E, 20° 11.066'S  
30° 55.275'E, 20° 10.818'S  
30° 54.068'E, 20° 11.160'S  
30° 54.387'E, 20° 11.034'S  
30° 54.017'E, 20° 11.097'S  
30° 53.908'E, 20° 11.065'S  
30° 53.926'E, 20° 10.869'S  
30° 54.186'E, 20° 10.893'S  
30° 55.452'E, 20° 10.717'S  
30° 55.534'E, 20° 10.460'S  
30° 55.679'E, 20° 10.276'S  
30° 55.589'E, 20° 10.256'S  
30° 55.743'E, 20° 10.114'S  
30° 55.750'E, 20° 10.054'S  
30° 54.203'E, 20° 11.677'S  
30° 54.241'E, 20° 11.510'S  
30° 54.412'E, 20° 11.277'S  
30° 54.375'E, 20° 11.186'S  
30° 54.390'E, 20° 11.036'S  
30° 54.198'E, 20° 11.144'S  
30° 55.085'E, 20° 12.358'S  
30° 54.893'E, 20° 12.122'S  
30° 55.193'E, 20° 11.620'S  
30° 55.386'E, 20° 11.461'S  
30° 55.235'E, 20° 11.472'S  
30° 55.297'E, 20° 11.380'S  
30° 55.764'E, 20° 12.675'S  
30° 55.438'E, 20° 12.905'S  
30° 55.142'E, 20° 13.065'S  
30° 55.129'E, 20° 12.927'S  
30° 55.371'E, 20° 12.673'S  
30° 55.441'E, 20° 12.495'S  
30° 55.068'E, 20° 11.538'S  
30° 55.012'E, 20° 11.477'S  
30° 54.898'E, 20° 11.491'S  
30° 54.850'E, 20° 11.607'S  
30° 54.881'E, 20° 11.654'S  
30° 54.827'E, 20° 11.679'S  
30° 56.841'E, 20° 13.355'S  
30° 56.897'E, 20° 13.112'S  
30° 56.843'E, 20° 13.098'S  
30° 56.573'E, 20° 13.258'S  
30° 56.533'E, 20° 13.103'S  
30° 56.396'E, 20° 12.997'S  
30° 56.090'E, 20° 13.046'S  
30° 56.081'E, 20° 12.886'S  
30° 56.057'E, 20° 12.777'S  
30° 55.899'E, 20° 12.762'S  
30° 55.879'E, 20° 12.897'S  
30° 55.801'E, 20° 12.664'S  
30° 55.832'E, 20° 14.255'S  
30° 55.782'E, 20° 14.189'S  
30° 55.423'E, 20° 14.113'S  
30° 55.360'E, 20° 13.983'S  
30° 55.728'E, 20° 14.036'S  
30° 55.941'E, 20° 13.961'S  
30° 55.973'E, 20° 13.705'S  
30° 56.107'E, 20° 13.714'S  
30° 56.210'E, 20° 13.615'S  
30° 56.387'E, 20° 13.685'S  
30° 56.591'E, 20° 13.432'S  
30° 56.751'E, 20° 13.428'S  
30° 57.327'E, 20° 14.905'S  
30° 57.643'E, 20° 14.394'S
30° 56.236'E, 20° 14.139'S
30° 56.174'E, 20° 14.179'S
30° 56.081'E, 20° 14.170'S
30° 55.802'E, 20° 14.314'S
30° 54.628'E, 20° 11.816'S
30° 54.568'E, 20° 11.826'S
30° 54.481'E, 20° 11.921'S
30° 54.584'E, 20° 11.899'S
30° 54.591'E, 20° 12.015'S
30° 54.426'E, 20° 12.101'S
30° 57.353'E, 20° 14.979'S
30° 57.303'E, 20° 14.409'S
30° 57.168'E, 20° 14.333'S
30° 56.925'E, 20° 14.240'S
30° 56.839'E, 20° 14.379'S
30° 56.671'E, 20° 14.165'S
31° 1.793'E, 20° 15.234'S
31° 1.842'E, 20° 15.442'S
31° 1.717'E, 20° 15.479'S
31° 1.623'E, 20° 15.374'S
31° 1.477'E, 20° 15.222'S
31° 1.667'E, 20° 15.555'S
31° 1.586'E, 20° 15.641'S
31° 1.621'E, 20° 16.096'S
31° 1.479'E, 20° 15.937'S
31° 1.259'E, 20° 15.542'S
31° 0.828'E, 20° 15.558'S
31° 0.672'E, 20° 15.260'S
30° 57.353'E, 20° 14.979'S
30° 57.303'E, 20° 14.409'S
30° 57.168'E, 20° 14.333'S
30° 56.925'E, 20° 14.240'S
30° 56.839'E, 20° 14.379'S
30° 56.671'E, 20° 14.165'S
30° 59.902'E, 20° 15.114'S
30° 59.757'E, 20° 14.764'S
30° 59.288'E, 20° 14.647'S
30° 59.572'E, 20° 14.409'S
30° 59.487'E, 20° 14.219'S
30° 58.716'E, 20° 14.501'S
30° 57.353'E, 20° 14.979'S
30° 57.303'E, 20° 14.409'S
30° 57.168'E, 20° 14.333'S
30° 56.925'E, 20° 14.240'S
30° 56.839'E, 20° 14.379'S
30° 56.671'E, 20° 14.165'S
31° 2.054'E, 20° 14.911'S
31° 2.349'E, 20° 15.214'S
31° 2.311'E, 20° 15.679'S
31° 2.230'E, 20° 15.472'S
31° 2.270'E, 20° 15.316'S
31° 2.029'E, 20° 15.096'S
30° 59.902'E, 20° 15.114'S
30° 59.757'E, 20° 14.764'S
30° 59.288'E, 20° 14.647'S
30° 59.572'E, 20° 14.409'S
30° 59.487'E, 20° 14.219'S
30° 58.716'E, 20° 14.501'S
30° 58.660'E, 20° 14.139'S
30° 58.212'E, 20° 14.123'S
30° 57.961'E, 20° 14.249'S
30° 57.999'E, 20° 14.124'S
30° 57.989'E, 20° 13.907'S
30° 57.794'E, 20° 13.852'S
31° 1.793'E, 20° 15.234'S
31° 1.842'E, 20° 15.442'S
31° 1.717'E, 20° 15.479'S
31° 1.623'E, 20° 15.374'S
31° 1.477'E, 20° 15.222'S
31° 1.667'E, 20° 15.555'S
31° 4.592'E, 20° 12.721'S
31° 4.291'E, 20° 12.672'S
31° 4.432'E, 20° 12.898'S
31° 4.845'E, 20° 13.313'S
31° 5.293'E, 20° 13.091'S
31° 5.054'E, 20° 13.404'S
31° 5.196'E, 20° 11.715'S
31° 5.034'E, 20° 11.814'S
31° 4.755'E, 20° 11.914'S
31° 4.728'E, 20° 12.224'S
31° 5.014'E, 20° 12.473'S
31° 4.635'E, 20° 12.538'S
31° 5.388'E, 20° 13.814'S
31° 4.839'E, 20° 13.584'S
31° 4.747'E, 20° 13.664'S
31° 4.417'E, 20° 13.424'S
31° 4.328'E, 20° 13.555'S
31° 4.201'E, 20° 13.377'S
31° 3.220'E, 20° 12.890'S
31° 2.870'E, 20° 12.926'S
31° 2.825'E, 20° 13.138'S
31° 3.866'E, 20° 14.533'S
31° 3.635'E, 20° 14.508'S
31° 3.213'E, 20° 14.727'S
31° 4.592'E, 20° 12.721'S
31° 4.291'E, 20° 12.672'S
31° 4.432'E, 20° 12.898'S
31° 4.845'E, 20° 13.313'S
31° 5.293'E, 20° 13.091'S
31° 5.054'E, 20° 13.404'S
31° 3.942'E, 20° 11.655'S
31° 4.106'E, 20° 11.504'S
31° 4.218'E, 20° 11.359'S
31° 4.556'E, 20° 11.528'S
31° 4.578'E, 20° 11.245'S
31° 4.877'E, 20° 11.329'S
31° 3.925'E, 20° 13.141'S
31° 4.106'E, 20° 13.652'S
31° 3.849'E, 20° 14.083'S
31° 3.741'E, 20° 14.014'S
31° 3.410'E, 20° 13.194'S
31° 3.573'E, 20° 13.218'S
31° 5.058'E, 20° 11.215'S
31° 5.162'E, 20° 11.378'S
31° 5.498'E, 20° 11.223'S
31° 5.551'E, 20° 11.520'S
31° 5.450'E, 20° 11.583'S
31° 5.513'E, 20° 11.842'S
31° 3.012'E, 20° 11.827'S
31° 3.509'E, 20° 12.113'S
31° 3.617'E, 20° 11.768'S
31° 3.741'E, 20° 11.829'S
31° 4.094'E, 20° 12.132'S
31° 3.936'E, 20° 11.965'S
31° 3.432'E, 20° 14.326'S
31° 3.239'E, 20° 13.864'S
31° 3.019'E, 20° 13.921'S
31° 3.122'E, 20° 14.099'S
31° 3.214'E, 20° 14.308'S
31° 2.718'E, 20° 14.443'S
31° 1.417'E, 20° 11.082'S
31° 1.814'E, 20° 10.437'S
31° 1.920'E, 20° 10.287'S
31° 2.069'E, 20° 10.347'S
31° 2.789'E, 20° 10.366'S
31° 3.323'E, 20° 10.259'S
31° 3.605'E, 20° 10.746'S
31° 3.863'E, 20° 10.709'S
31° 3.781'E, 20° 10.313'S
31° 3.828'E, 20° 9.526'S
31° 3.227'E, 20° 8.917'S
31° 2.684'E, 20° 9.231'S
31° 3.605'E, 20° 10.746'S
31° 3.863'E, 20° 10.709'S
31° 3.781'E, 20° 10.313'S
31° 3.828'E, 20° 9.526'S  
31° 3.227'E, 20° 8.917'S  
31° 2.684'E, 20° 9.231'S  
31° 2.282'E, 20° 8.734'S  
31° 1.809'E, 20° 8.550'S  
31° 1.672'E, 20° 7.996'S  
31° 1.415'E, 20° 7.488'S  
31° 1.774'E, 20° 7.748'S  
31° 2.091'E, 20° 8.367'S  
31° 2.291'E, 20° 13.046'S  
31° 2.737'E, 20° 12.427'S  
31° 2.573'E, 20° 12.553'S  
31° 2.422'E, 20° 12.426'S  
31° 2.008'E, 20° 12.645'S  
31° 1.494'E, 20° 12.774'S  
31° 2.317'E, 20° 8.408'S  
31° 2.672'E, 20° 8.476'S  
31° 2.717'E, 20° 8.801'S  
31° 2.935'E, 20° 8.780'S  
31° 2.858'E, 20° 8.525'S  
31° 3.085'E, 20° 8.531'S  
31° 0.721'E, 20° 12.172'S  
31° 0.293'E, 20° 11.996'S  
31° 0.774'E, 20° 11.779'S  
31° 0.413'E, 20° 11.423'S  
31° 0.769'E, 20° 11.224'S  
31° 0.790'E, 20° 10.957'S  
31° 0.721'E, 20° 12.172'S  
31° 0.293'E, 20° 11.996'S  
31° 0.774'E, 20° 11.779'S  
31° 0.413'E, 20° 11.423'S  
31° 0.769'E, 20° 11.224'S  
31° 0.790'E, 20° 10.957'S  
31° 3.687'E, 20° 8.626'S  
31° 3.718'E, 20° 8.748'S  
31° 4.285'E, 20° 8.969'S  
31° 4.376'E, 20° 10.066'S  
31° 4.367'E, 20° 10.848'S  
31° 3.830'E, 20° 11.224'S  
31° 3.263'E, 20° 8.137'S  
31° 3.523'E, 20° 7.657'S  
31° 4.190'E, 20° 7.599'S  
31° 3.808'E, 20° 7.300'S  
31° 3.805'E, 20° 6.941'S  
31° 4.347'E, 20° 7.906'S  
31° 1.471'E, 20° 13.412'S  
31° 1.030'E, 20° 13.463'S  
31° 0.882'E, 20° 13.724'S  
31° 0.988'E, 20° 13.848'S  
31° 1.175'E, 20° 13.810'S  
31° 1.341'E, 20° 13.679'S  
31° 1.620'E, 20° 13.382'S  
31° 1.695'E, 20° 13.491'S  
31° 1.885'E, 20° 13.535'S  
31° 1.865'E, 20° 13.678'S  
31° 1.825'E, 20° 13.745'S  
31° 1.740'E, 20° 13.826'S  
31° 0.620'E, 20° 13.208'S  
31° 0.477'E, 20° 12.885'S  
31° 0.701'E, 20° 13.057'S  
31° 1.154'E, 20° 12.894'S  
31° 1.151'E, 20° 13.030'S  
31° 1.576'E, 20° 12.955'S  
31° 1.685'E, 20° 14.629'S  
31° 1.990'E, 20° 14.442'S  
31° 1.940'E, 20° 14.056'S  
31° 1.832'E, 20° 14.485'S  
31° 1.950'E, 20° 13.558'S  
31° 2.122'E, 20° 13.619'S  
30° 56.317'E, 20° 11.228'S  
30° 56.533'E, 20° 11.610'S  
30° 56.675'E, 20° 11.573'S  
30° 56.684'E, 20° 11.086'S  
30° 57.139'E, 20° 11.424'S  
30° 57.368'E, 20° 11.238'S  
30° 57.644'E, 20° 11.397'S  
30° 57.921'E, 20° 11.191'S  
30° 58.132'E, 20° 11.430'S  
30° 58.402'E, 20° 11.331'S  
30° 58.647'E, 20° 11.191'S  
30° 58.571'E, 20° 11.381'S  
30° 59.060'E, 20° 12.873'S  
30° 58.967'E, 20° 12.733'S  
30° 59.461'E, 20° 12.431'S  
30° 59.514'E, 20° 12.525'S  
30° 59.800'E, 20° 12.719'S  
30° 59.817'E, 20° 12.943'S  
30° 58.464'E, 20° 12.113'S  
30° 58.478'E, 20° 12.334'S  
30° 58.607'E, 20° 12.334'S  
30° 58.436'E, 20° 12.656'S  
30° 58.577'E, 20° 12.862'S  
30° 58.892'E, 20° 12.956'S  
31° 0.620'E, 20° 13.208'S  
31° 0.477'E, 20° 12.885'S  
31° 0.701'E, 20° 13.057'S  
31° 1.154'E, 20° 12.894'S  
31° 1.151'E, 20° 13.030'S  
31° 1.576'E, 20° 12.955'S  
30° 58.531'E, 20° 11.616'S  
30° 58.310'E, 20° 11.723'S  
30° 58.151'E, 20° 11.985'S  
30° 57.995'E, 20° 11.955'S  
30° 57.856'E, 20° 12.009'S  
30° 57.885'E, 20° 12.141'S  
30° 56.170'E, 20° 9.714'S  
30° 56.044'E, 20° 9.907'S  
30° 55.975'E, 20° 10.260'S  
30° 55.702'E, 20° 10.524'S  
30° 55.978'E, 20° 10.804'S  
30° 56.455'E, 20° 10.596'S  
30° 56.170'E, 20° 9.714'S  
30° 56.044'E, 20° 9.907'S  
30° 55.975'E, 20° 10.260'S  
30° 55.702'E, 20° 10.524'S  
30° 55.978'E, 20° 10.804'S  
30° 56.455'E, 20° 10.596'S  
30° 55.945'E, 20° 8.385'S  
30° 55.708'E, 20° 8.562'S  
30° 55.618'E, 20° 8.740'S  
30° 55.699'E, 20° 8.913'S  
30° 55.696'E, 20° 9.016'S  
30° 55.726'E, 20° 9.099'S  
30° 55.609'E, 20° 9.231'S  
30° 55.645'E, 20° 9.335'S  
30° 55.920'E, 20° 9.205'S  
30° 55.941'E, 20° 9.403'S  
30° 56.030'E, 20° 9.428'S  
30° 55.999'E, 20° 9.681'S  
30° 55.686'E, 20° 11.361'S  
30° 55.970'E, 20° 11.545'S  
30° 55.963'E, 20° 11.663'S  
30° 56.089'E, 20° 11.676'S  
30° 56.250'E, 20° 11.587'S  
30° 56.620'E, 20° 11.832'S  
30° 54.270'E, 20° 8.338'S  
30° 54.316'E, 20° 8.424'S  
30° 54.600'E, 20° 8.305'S  
30° 55.188'E, 20° 8.894'S  
30° 55.505'E, 20° 8.329'S  
30° 55.393'E, 20° 7.844'S  
30° 55.831'E, 20° 9.588'S  
30° 55.725'E, 20° 9.949'S  
30° 55.938'E, 20° 9.828'S  
30° 56.052'E, 20° 10.134'S  
30° 55.713'E, 20° 10.549'S  
30° 55.968'E, 20° 10.926'S  
30° 56.082'E, 20° 11.107'S  
30° 55.987'E, 20° 11.003'S  
30° 55.819'E, 20° 11.070'S  
30° 55.644'E, 20° 11.348'S  
30° 55.886'E, 20° 11.257'S  
30° 56.084'E, 20° 11.317'S
31° 0.878'E, 20° 11.494'S  
31° 2.021'E, 20° 10.510'S  
31° 0.921'E, 20° 12.063'S  
31° 1.607'E, 20° 12.530'S  
31° 2.688'E, 20° 12.801'S  
31° 2.840'E, 20° 12.794'S  
31° 3.715'E, 20° 13.193'S  
31° 3.310'E, 20° 13.140'S  
31° 3.164'E, 20° 13.234'S  
31° 3.224'E, 20° 12.920'S  
31° 2.751'E, 20° 13.119'S  
31° 5.085'E, 20° 13.625'S
