30° 58.283'E, 20° 13.785'S
30° 56.751'E, 20° 14.033'S
31° 2.593'E, 20° 13.438'S
31° 2.258'E, 20° 13.713'S
31° 1.975'E, 20° 13.737'S
31° 2.057'E, 20° 14.246'S
31° 2.138'E, 20° 14.401'S
31° 1.759'E, 20° 14.757'S
31° 1.467'E, 20° 15.660'S
31° 1.480'E, 20° 15.417'S
31° 1.348'E, 20° 15.253'S
31° 1.328'E, 20° 15.133'S
31° 1.556'E, 20° 15.151'S
31° 1.746'E, 20° 15.388'S
31° 3.807'E, 20° 13.374'S
31° 3.535'E, 20° 13.446'S
31° 3.271'E, 20° 13.307'S
31° 2.745'E, 20° 13.209'S
31° 2.568'E, 20° 12.964'S
31° 2.516'E, 20° 13.283'S
31° 2.886'E, 20° 13.933'S
31° 3.226'E, 20° 13.761'S
31° 3.499'E, 20° 14.088'S
31° 3.576'E, 20° 14.404'S
31° 3.749'E, 20° 14.254'S
31° 3.563'E, 20° 13.680'S
31° 0.051'E, 20° 14.846'S
31° 0.714'E, 20° 14.874'S
31° 0.991'E, 20° 15.416'S
31° 1.370'E, 20° 15.544'S
31° 1.388'E, 20° 15.736'S
31° 1.627'E, 20° 15.985'S
30° 59.281'E, 20° 14.187'S
30° 59.649'E, 20° 14.160'S
30° 59.755'E, 20° 14.321'S
30° 59.698'E, 20° 14.499'S
30° 59.970'E, 20° 14.396'S
31° 0.027'E, 20° 14.829'S
31° 3.826'E, 20° 9.010'S  
31° 3.456'E, 20° 8.774'S  
31° 3.535'E, 20° 10.611'S  
31° 3.318'E, 20° 10.383'S  
31° 3.290'E, 20° 10.263'S  
31° 2.849'E, 20° 10.389'S  
31° 3.395'E, 20° 8.427'S  
31° 3.447'E, 20° 8.093'S  
31° 3.255'E, 20° 8.121'S  
31° 3.213'E, 20° 8.017'S  
31° 3.583'E, 20° 7.687'S  
31° 4.024'E, 20° 7.629'S  
30° 58.071'E, 20° 13.344'S  
30° 57.952'E, 20° 13.773'S  
30° 57.338'E, 20° 13.796'S  
30° 57.248'E, 20° 14.008'S  
30° 57.414'E, 20° 14.281'S  
30° 57.469'E, 20° 14.434'S  
30° 58.737'E, 20° 13.863'S  
30° 58.541'E, 20° 13.826'S  
30° 59.386'E, 20° 12.821'S  
30° 58.765'E, 20° 13.190'S  
30° 58.259'E, 20° 13.029'S  
30° 58.071'E, 20° 13.344'S  
31° 3.653'E, 20° 7.917'S  
31° 3.645'E, 20° 8.052'S  
31° 3.631'E, 20° 8.330'S  
31° 3.619'E, 20° 8.495'S  
31° 3.468'E, 20° 8.528'S  
31° 3.072'E, 20° 8.560'S  
30° 58.737'E, 20° 13.863'S  
30° 58.541'E, 20° 13.826'S  
30° 59.386'E, 20° 12.821'S  
30° 58.765'E, 20° 13.190'S  
30° 58.259'E, 20° 13.029'S  
30° 58.071'E, 20° 13.344'S  
30° 56.717'E, 20° 13.935'S  
30° 56.325'E, 20° 14.005'S  
30° 55.972'E, 20° 14.120'S  
30° 55.589'E, 20° 14.121'S  
30° 56.191'E, 20° 13.809'S  
30° 56.637'E, 20° 13.611'S  
31° 3.940'E, 20° 7.238'S  
31° 4.136'E, 20° 7.291'S  
31° 4.313'E, 20° 7.488'S  
31° 4.331'E, 20° 7.605'S  
31° 4.196'E, 20° 7.689'S  
31° 4.012'E, 20° 7.690'S  
31° 4.010'E, 20° 7.374'S  
31° 3.869'E, 20° 7.218'S  
31° 3.798'E, 20° 7.015'S  
31° 3.700'E, 20° 6.888'S  
31° 3.619'E, 20° 6.838'S  
31° 3.523'E, 20° 6.870'S  
30° 56.717'E, 20° 13.935'S  
30° 56.325'E, 20° 14.005'S  
30° 55.972'E, 20° 14.120'S  
30° 55.589'E, 20° 14.121'S  
30° 56.191'E, 20° 13.809'S  
30° 56.637'E, 20° 13.611'S  
31° 3.395'E, 20° 8.427'S
31° 3.447'E, 20° 8.093'S
31° 3.255'E, 20° 8.121'S
31° 3.213'E, 20° 8.017'S
31° 3.583'E, 20° 7.687'S
31° 4.024'E, 20° 7.629'S
31° 1.501'E, 20° 7.432'S
31° 2.167'E, 20° 8.406'S
31° 2.519'E, 20° 8.513'S
31° 2.697'E, 20° 8.946'S
31° 2.944'E, 20° 8.909'S
31° 3.027'E, 20° 8.690'S
31° 2.532'E, 20° 9.029'S
31° 2.429'E, 20° 8.665'S
31° 2.082'E, 20° 8.533'S
31° 1.900'E, 20° 8.326'S
31° 1.859'E, 20° 8.141'S
31° 1.755'E, 20° 7.847'S
31° 1.935'E, 20° 10.397'S
31° 2.009'E, 20° 10.327'S
31° 2.867'E, 20° 10.438'S
31° 3.271'E, 20° 10.316'S
31° 3.514'E, 20° 10.594'S
31° 3.579'E, 20° 10.802'S
31° 1.562'E, 20° 12.665'S
31° 1.385'E, 20° 12.283'S
31° 0.886'E, 20° 12.396'S
31° 0.777'E, 20° 12.110'S
31° 0.487'E, 20° 11.995'S
31° 0.487'E, 20° 11.995'S
31° 4.116'E, 20° 11.976'S
31° 4.196'E, 20° 12.141'S
31° 4.128'E, 20° 12.266'S
31° 3.665'E, 20° 11.877'S
31° 3.684'E, 20° 12.121'S
31° 3.506'E, 20° 12.237'S
31° 3.325'E, 20° 11.965'S
31° 2.804'E, 20° 11.928'S
31° 2.850'E, 20° 12.456'S
31° 2.698'E, 20° 12.242'S
31° 2.608'E, 20° 12.485'S
31° 2.403'E, 20° 12.289'S
31° 3.879'E, 20° 10.466'S
31° 3.958'E, 20° 9.471'S
31° 3.857'E, 20° 9.182'S
31° 3.558'E, 20° 9.116'S
31° 3.274'E, 20° 8.797'S
31° 2.889'E, 20° 9.017'S
31° 0.644'E, 20° 11.407'S
31° 0.569'E, 20° 11.391'S
31° 0.827'E, 20° 11.239'S
31° 0.876'E, 20° 11.050'S
31° 1.099'E, 20° 11.313'S
31° 1.261'E, 20° 11.153'S
31° 0.644'E, 20° 11.407'S
31° 0.569'E, 20° 11.391'S
31° 0.827'E, 20° 11.239'S
31° 0.876'E, 20° 11.050'S
31° 1.099'E, 20° 11.313'S
31° 1.261'E, 20° 11.153'S
31° 3.996'E, 20° 13.534'S  
31° 3.960'E, 20° 13.335'S  
31° 3.804'E, 20° 13.090'S  
31° 3.271'E, 20° 13.321'S  
31° 3.244'E, 20° 13.175'S  
31° 3.299'E, 20° 13.073'S  
31° 0.187'E, 20° 13.124'S  
31° 3.356'E, 20° 14.633'S  
31° 3.553'E, 20° 14.571'S  
31° 3.680'E, 20° 14.429'S  
31° 3.782'E, 20° 14.451'S  
31° 4.029'E, 20° 14.095'S  
31° 3.507'E, 20° 12.981'S  
31° 3.688'E, 20° 13.086'S  
31° 3.290'E, 20° 12.827'S  
31° 3.059'E, 20° 12.707'S  
31° 2.732'E, 20° 12.847'S  
31° 2.719'E, 20° 13.195'S  
31° 2.565'E, 20° 13.300'S  
31° 2.380'E, 20° 13.101'S  
31° 2.602'E, 20° 12.710'S  
31° 2.878'E, 20° 12.417'S  
31° 3.843'E, 20° 13.080'S  
31° 4.169'E, 20° 13.239'S  
31° 4.547'E, 20° 13.028'S  
31° 4.371'E, 20° 13.030'S  
31° 4.343'E, 20° 12.866'S  
31° 4.213'E, 20° 12.605'S  
31° 4.511'E, 20° 12.629'S  
31° 4.552'E, 20° 12.489'S  
31° 4.549'E, 20° 11.589'S  
31° 4.204'E, 20° 11.434'S  
31° 4.184'E, 20° 11.553'S  
31° 4.060'E, 20° 11.609'S  
31° 4.288'E, 20° 11.699'S  
31° 4.115'E, 20° 11.826'S  
31° 2.565'E, 20° 13.300'S  
31° 2.380'E, 20° 13.101'S  
31° 2.602'E, 20° 12.710'S  
31° 2.878'E, 20° 12.417'S  
31° 3.843'E, 20° 13.080'S  
31° 4.169'E, 20° 13.239'S  
31° 4.410'E, 20° 13.297'S  
31° 4.773'E, 20° 13.515'S  
31° 5.078'E, 20° 13.607'S  
31° 5.002'E, 20° 13.301'S  
31° 4.795'E, 20° 13.338'S  
31° 4.613'E, 20° 13.197'S  
31° 4.920'E, 20° 12.433'S  
31° 4.641'E, 20° 12.227'S  
31° 4.630'E, 20° 11.880'S  
31° 5.028'E, 20° 11.747'S  
31° 5.403'E, 20° 11.706'S  
31° 5.382'E, 20° 11.500'S  
31° 5.612'E, 20° 11.420'S  
31° 5.601'E, 20° 11.209'S  
31° 5.165'E, 20° 11.427'S  
31° 4.989'E, 20° 11.258'S  
31° 4.871'E, 20° 11.371'S  
31° 4.615'E, 20° 11.316'S  
30° 55.691'E, 20° 11.475'S  
30° 55.497'E, 20° 11.357'S  
30° 55.646'E, 20° 11.020'S  
30° 55.814'E, 20° 10.930'S  
31° 1.934'E, 20° 13.631'S  
31° 1.871'E, 20° 13.811'S  
31° 1.540'E, 20° 13.615'S  
31° 1.242'E, 20° 13.966'S  
31° 0.810'E, 20° 13.883'S  
31° 0.875'E, 20° 13.463'S  
31° 1.364'E, 20° 13.234'S  
31° 1.104'E, 20° 13.147'S  
30° 58.239'E, 20° 12.586'S  
30° 58.163'E, 20° 12.407'S  
30° 57.975'E, 20° 12.399'S  
30° 57.857'E, 20° 12.465'S  
30° 57.619'E, 20° 12.228'S  
30° 57.879'E, 20° 11.808'S  
31° 1.311'E, 20° 14.419'S  
31° 1.444'E, 20° 14.216'S  
31° 1.547'E, 20° 14.309'S  
31° 1.649'E, 20° 14.115'S  
31° 1.594'E, 20° 13.935'S  
31° 1.655'E, 20° 13.660'S  
30° 59.467'E, 20° 13.132'S  
30° 59.520'E, 20° 12.685'S  
30° 59.268'E, 20° 12.661'S  
30° 59.137'E, 20° 13.053'S  
30° 58.529'E, 20° 13.035'S  
30° 58.143'E, 20° 12.762'S  
30° 58.239'E, 20° 12.586'S  
30° 58.163'E, 20° 12.407'S  
30° 57.975'E, 20° 12.399'S  
30° 57.857'E, 20° 12.465'S  
30° 57.619'E, 20° 12.228'S  
30° 57.879'E, 20° 11.808'S  
31° 1.098'E, 20° 13.358'S  
31° 1.398'E, 20° 13.356'S  
31° 1.549'E, 20° 13.017'S  
31° 1.301'E, 20° 13.158'S  
31° 1.087'E, 20° 13.041'S  
31° 0.605'E, 20° 12.957'S  
31° 0.735'E, 20° 13.294'S  
31° 0.404'E, 20° 13.446'S  
31° 0.429'E, 20° 13.491'S  
31° 0.206'E, 20° 13.549'S  
30° 59.938'E, 20° 13.336'S  
30° 59.808'E, 20° 13.225'S  
31° 1.540'E, 20° 13.615'S  
31° 1.242'E, 20° 13.966'S  
31° 0.810'E, 20° 13.883'S  
31° 0.875'E, 20° 13.463'S  
31° 1.364'E, 20° 13.234'S  
31° 1.104'E, 20° 13.147'S  
30° 56.985'E, 20° 11.663'S  
30° 56.759'E, 20° 11.850'S  
30° 56.390'E, 20° 11.833'S  
30° 56.216'E, 20° 11.687'S  
30° 55.948'E, 20° 11.757'S  
30° 55.865'E, 20° 11.598'S 
31° 4.410'E, 20° 13.297'S  
31° 4.773'E, 20° 13.515'S  
31° 5.078'E, 20° 13.607'S  
31° 5.002'E, 20° 13.301'S  
31° 4.795'E, 20° 13.338'S  
31° 4.613'E, 20° 13.197'S  
31° 4.549'E, 20° 11.589'S  
31° 4.204'E, 20° 11.434'S  
31° 4.184'E, 20° 11.553'S  
31° 4.060'E, 20° 11.609'S  
31° 4.288'E, 20° 11.699'S  
31° 4.115'E, 20° 11.826'S  
31° 4.920'E, 20° 12.433'S  
31° 4.641'E, 20° 12.227'S  
31° 4.630'E, 20° 11.880'S  
31° 5.028'E, 20° 11.747'S  
31° 5.403'E, 20° 11.706'S  
31° 5.382'E, 20° 11.500'S  
31° 5.612'E, 20° 11.420'S  
31° 5.601'E, 20° 11.209'S  
31° 5.165'E, 20° 11.427'S  
31° 4.989'E, 20° 11.258'S  
31° 4.871'E, 20° 11.371'S  
31° 4.615'E, 20° 11.316'S  
31° 2.565'E, 20° 13.300'S  
31° 2.380'E, 20° 13.101'S  
31° 2.602'E, 20° 12.710'S  
31° 2.878'E, 20° 12.412'S  
31° 3.843'E, 20° 13.080'S  
31° 4.169'E, 20° 13.239'S  
31° 2.565'E, 20° 13.300'S  
31° 2.380'E, 20° 13.101'S  
31° 2.602'E, 20° 12.710'S  
31° 2.878'E, 20° 12.412'S  
31° 3.843'E, 20° 13.080'S  
31° 4.169'E, 20° 13.239'S  
31° 3.507'E, 20° 12.981'S  
31° 3.688'E, 20° 13.086'S  
31° 3.290'E, 20° 12.822'S  
31° 3.059'E, 20° 12.707'S  
31° 2.732'E, 20° 12.847'S  
31° 2.719'E, 20° 13.195'S  
31° 4.547'E, 20° 13.028'S  
31° 4.371'E, 20° 13.030'S  
31° 4.343'E, 20° 12.866'S  
31° 4.213'E, 20° 12.605'S  
31° 4.511'E, 20° 12.629'S  
31° 4.552'E, 20° 12.489'S  
31° 0.187'E, 20° 13.124'S  
31° 3.356'E, 20° 14.633'S  
31° 3.553'E, 20° 14.571'S  
31° 3.680'E, 20° 14.429'S  
31° 3.782'E, 20° 14.451'S  
31° 4.029'E, 20° 14.095'S  
31° 3.996'E, 20° 13.534'S  
31° 3.960'E, 20° 13.335'S  
31° 3.804'E, 20° 13.090'S  
31° 3.271'E, 20° 13.321'S  
31° 3.244'E, 20° 13.175'S  
31° 3.299'E, 20° 13.073'S
