 30° 55.418'E, 20° 9.466'S
31° 1.493'E, 20° 15.052'S  
31° 1.341'E, 20° 15.138'S  
31° 1.434'E, 20° 15.350'S  
31° 1.502'E, 20° 15.659'S  
30° 58.210'E, 20° 13.510'S  
30° 57.978'E, 20° 13.599'S  
30° 58.493'E, 20° 12.911'S  
30° 59.577'E, 20° 12.748'S  
30° 59.466'E, 20° 12.552'S  
30° 59.239'E, 20° 12.588'S  
31° 0.874'E, 20° 13.842'S  
31° 0.795'E, 20° 13.733'S  
31° 1.058'E, 20° 13.322'S  
31° 1.313'E, 20° 13.291'S  
31° 1.506'E, 20° 13.097'S  
31° 1.227'E, 20° 13.153'S  
31° 2.480'E, 20° 13.464'S  
31° 2.277'E, 20° 13.640'S  
31° 1.953'E, 20° 13.637'S  
31° 1.990'E, 20° 13.954'S  
31° 2.096'E, 20° 14.403'S  
31° 1.786'E, 20° 14.695'S  
31° 1.607'E, 20° 14.657'S  
31° 1.460'E, 20° 14.511'S  
31° 1.561'E, 20° 14.316'S  
31° 1.632'E, 20° 14.024'S  
31° 1.561'E, 20° 13.546'S  
31° 1.346'E, 20° 13.893'S  
31° 2.844'E, 20° 13.915'S  
31° 2.744'E, 20° 14.267'S  
31° 2.666'E, 20° 13.089'S  
31° 2.540'E, 20° 12.879'S  
31° 2.436'E, 20° 13.025'S  
31° 2.489'E, 20° 13.234'S 
