30° 55.342'E, 20° 10.610'S
30° 56.380'E, 20° 8.154'S
30° 59.405'E, 20° 11.961'S
30° 59.173'E, 20° 9.451'S
30° 56.137'E, 20° 9.743'S
30° 55.987'E, 20° 9.740'S
30° 55.951'E, 20° 9.376'S
30° 55.607'E, 20° 9.372'S
30° 55.668'E, 20° 8.644'S
30° 55.707'E, 20° 8.429'S
30° 55.968'E, 20° 11.074'S
30° 55.968'E, 20° 11.074'S
30° 56.151'E, 20° 11.149'S
30° 56.513'E, 20° 10.601'S
30° 55.977'E, 20° 10.843'S
30° 55.674'E, 20° 10.606'S
30° 57.567'E, 20° 11.398'S
30° 57.343'E, 20° 11.221'S
30° 57.129'E, 20° 11.466'S
30° 56.774'E, 20° 11.105'S
30° 56.580'E, 20° 11.630'S
30° 56.281'E, 20° 11.164'S
30° 57.829'E, 20° 12.019'S
30° 58.166'E, 20° 11.981'S
30° 58.796'E, 20° 11.661'S
30° 58.588'E, 20° 11.511'S
30° 58.651'E, 20° 11.224'S
30° 58.354'E, 20° 11.362'S
30° 59.027'E, 20° 12.918'S
30° 58.430'E, 20° 12.779'S
30° 58.615'E, 20° 12.354'S
30° 58.453'E, 20° 12.366'S
30° 58.419'E, 20° 12.134'S
30° 58.246'E, 20° 12.239'S
31° 0.592'E, 20° 13.285'S
31° 0.097'E, 20° 13.288'S
31° 0.313'E, 20° 13.139'S
30° 59.766'E, 20° 12.966'S
30° 59.785'E, 20° 12.774'S
30° 59.343'E, 20° 12.450'S
30° 59.958'E, 20° 15.052'S
30° 59.885'E, 20° 14.599'S
30° 59.560'E, 20° 14.668'S
30° 59.562'E, 20° 14.345'S
30° 59.197'E, 20° 14.348'S
30° 59.441'E, 20° 13.995'S
30° 58.225'E, 20° 13.705'S
30° 57.907'E, 20° 13.771'S
30° 57.740'E, 20° 13.487'S
30° 57.403'E, 20° 13.975'S
30° 57.376'E, 20° 14.840'S
30° 56.950'E, 20° 14.022'S
30° 56.584'E, 20° 14.118'S
30° 55.872'E, 20° 14.379'S
30° 56.159'E, 20° 13.940'S
30° 56.805'E, 20° 13.697'S
30° 57.148'E, 20° 13.093'S
30° 56.838'E, 20° 12.990'S
31° 4.404'E, 20° 13.145'S
31° 5.202'E, 20° 13.798'S
31° 4.394'E, 20° 13.437'S
31° 3.695'E, 20° 13.095'S
31° 3.525'E, 20° 13.285'S
31° 4.008'E, 20° 13.393'S
30° 56.656'E, 20° 13.223'S
30° 56.480'E, 20° 12.837'S
30° 56.163'E, 20° 13.144'S
30° 56.165'E, 20° 12.747'S
30° 55.707'E, 20° 12.608'S
30° 55.289'E, 20° 13.013'S
31° 2.186'E, 20° 15.032'S
31° 1.849'E, 20° 15.164'S
31° 1.920'E, 20° 15.531'S
31° 1.478'E, 20° 15.277'S
31° 1.677'E, 20° 16.082'S
31° 1.202'E, 20° 15.646'S
31° 5.265'E, 20° 11.427'S
31° 5.452'E, 20° 11.637'S
31° 4.864'E, 20° 11.688'S
31° 4.536'E, 20° 12.186'S
31° 4.958'E, 20° 12.448'S
31° 4.638'E, 20° 12.537'S
31° 3.648'E, 20° 13.883'S
31° 3.994'E, 20° 14.295'S
31° 3.500'E, 20° 14.562'S
31° 3.131'E, 20° 13.885'S
31° 3.033'E, 20° 14.013'S
31° 3.206'E, 20° 14.269'S
30° 54.676'E, 20° 11.698'S
30° 54.281'E, 20° 11.298'S
30° 54.809'E, 20° 11.376'S
30° 55.233'E, 20° 11.156'S
30° 55.606'E, 20° 10.332'S
30° 55.401'E, 20° 9.776'S
31° 2.700'E, 20° 8.978'S
31° 3.293'E, 20° 8.662'S
31° 3.390'E, 20° 8.368'S
31° 3.252'E, 20° 8.099'S
31° 3.993'E, 20° 7.561'S
31° 4.269'E, 20° 7.871'S
31° 3.006'E, 20° 11.920'S
31° 3.604'E, 20° 12.483'S
31° 3.746'E, 20° 12.052'S
31° 4.044'E, 20° 12.247'S
31° 4.271'E, 20° 12.034'S
31° 4.322'E, 20° 11.590'S
31° 3.860'E, 20° 9.305'S
31° 3.246'E, 20° 8.994'S
31° 2.512'E, 20° 9.206'S
31° 2.419'E, 20° 8.856'S
31° 1.710'E, 20° 8.290'S
31° 2.376'E, 20° 8.546'S
31° 3.650'E, 20° 8.175'S
31° 3.649'E, 20° 8.851'S
31° 4.368'E, 20° 9.278'S
31° 4.225'E, 20° 10.091'S
31° 4.366'E, 20° 10.804'S
31° 3.693'E, 20° 11.331'S
31° 2.700'E, 20° 8.978'S
31° 3.293'E, 20° 8.662'S
31° 3.390'E, 20° 8.368'S
31° 3.252'E, 20° 8.099'S
31° 3.993'E, 20° 7.561'S
31° 4.269'E, 20° 7.871'S
30° 58.099'E, 20° 10.115'S
30° 55.935'E, 20° 8.845'S
30° 58.332'E, 20° 8.224'S
31° 3.224'E, 20° 11.887'S
31° 4.498'E, 20° 11.182'S
30° 59.213'E, 20° 14.016'S
31° 1.133'E, 20° 13.663'S
31° 1.321'E, 20° 13.525'S
31° 1.420'E, 20° 14.396'S
31° 1.675'E, 20° 14.687'S
31° 1.964'E, 20° 14.420'S
31° 1.837'E, 20° 14.251'S
31° 1.969'E, 20° 12.537'S
31° 1.685'E, 20° 12.556'S
31° 1.694'E, 20° 12.315'S
31° 1.394'E, 20° 12.255'S
31° 1.440'E, 20° 13.169'S
31° 1.240'E, 20° 13.432'S
31° 3.981'E, 20° 10.788'S
31° 3.654'E, 20° 11.024'S
31° 3.337'E, 20° 10.891'S
31° 3.248'E, 20° 10.582'S
31° 2.898'E, 20° 10.942'S
31° 2.452'E, 20° 10.609'S
31° 2.603'E, 20° 9.041'S
31° 2.879'E, 20° 9.127'S
31° 3.398'E, 20° 9.029'S
31° 3.391'E, 20° 9.189'S
31° 3.846'E, 20° 9.338'S
31° 3.785'E, 20° 9.975'S
31° 1.631'E, 20° 11.343'S
31° 2.730'E, 20° 12.382'S
31° 2.958'E, 20° 13.103'S
31° 3.051'E, 20° 12.736'S
31° 2.782'E, 20° 13.167'S
31° 3.142'E, 20° 13.146'S
31° 4.323'E, 20° 11.259'S
31° 3.996'E, 20° 11.414'S
31° 3.998'E, 20° 12.009'S
31° 3.543'E, 20° 12.228'S
31° 3.317'E, 20° 11.593'S
31° 3.661'E, 20° 10.821'S
31° 4.813'E, 20° 11.905'S
31° 5.481'E, 20° 11.820'S
31° 5.326'E, 20° 11.257'S
31° 4.869'E, 20° 11.441'S
31° 4.777'E, 20° 11.711'S
31° 4.476'E, 20° 11.919'S
31° 3.643'E, 20° 13.839'S
31° 3.942'E, 20° 14.150'S
31° 3.481'E, 20° 14.520'S
31° 3.328'E, 20° 14.092'S
31° 3.096'E, 20° 13.927'S
31° 3.056'E, 20° 14.297'S
31° 4.462'E, 20° 9.704'S
31° 4.411'E, 20° 9.133'S
31° 3.760'E, 20° 8.706'S
31° 3.805'E, 20° 8.071'S
31° 4.271'E, 20° 8.137'S
31° 3.836'E, 20° 7.427'S
30° 55.478'E, 20° 9.334'S
30° 55.547'E, 20° 9.467'S
30° 55.702'E, 20° 9.460'S
30° 54.542'E, 20° 8.434'S
30° 54.566'E, 20° 8.523'S
30° 54.567'E, 20° 8.722'S
30° 55.817'E, 20° 10.109'S
30° 55.717'E, 20° 10.186'S
30° 55.706'E, 20° 10.259'S
30° 55.550'E, 20° 10.423'S
30° 55.642'E, 20° 10.450'S
30° 55.817'E, 20° 10.303'S
30° 54.211'E, 20° 8.314'S
30° 54.376'E, 20° 8.451'S
30° 54.504'E, 20° 8.350'S
30° 54.630'E, 20° 8.389'S
30° 54.661'E, 20° 8.593'S
30° 54.658'E, 20° 8.715'S
30° 55.495'E, 20° 10.716'S
30° 55.425'E, 20° 10.876'S
30° 55.465'E, 20° 10.868'S
30° 55.344'E, 20° 11.049'S
30° 55.285'E, 20° 11.173'S
30° 55.889'E, 20° 10.846'S
30° 55.321'E, 20° 11.249'S
30° 55.239'E, 20° 11.281'S
30° 55.231'E, 20° 11.221'S
30° 54.963'E, 20° 11.305'S
30° 54.781'E, 20° 11.363'S
30° 54.671'E, 20° 11.274'S
30° 54.796'E, 20° 8.711'S
30° 54.974'E, 20° 8.894'S
30° 55.221'E, 20° 9.219'S
30° 55.158'E, 20° 8.974'S
30° 55.349'E, 20° 8.773'S
30° 55.352'E, 20° 8.918'S
30° 55.602'E, 20° 9.614'S
30° 55.526'E, 20° 9.565'S
30° 55.480'E, 20° 9.590'S
30° 55.543'E, 20° 9.714'S
30° 55.670'E, 20° 9.678'S
30° 55.618'E, 20° 9.825'S
30° 54.993'E, 20° 9.136'S
30° 55.113'E, 20° 9.246'S
30° 55.192'E, 20° 9.294'S
30° 55.300'E, 20° 9.281'S
30° 55.331'E, 20° 9.367'S
30° 55.381'E, 20° 9.398'S
30° 54.608'E, 20° 8.795'S
30° 54.704'E, 20° 8.795'S
30° 54.768'E, 20° 8.903'S
30° 54.963'E, 20° 9.019'S
30° 55.001'E, 20° 9.091'S
30° 54.781'E, 20° 9.196'S
30° 55.759'E, 20° 10.905'S
30° 55.679'E, 20° 11.049'S
30° 55.614'E, 20° 11.224'S
30° 55.589'E, 20° 11.344'S
30° 55.280'E, 20° 11.163'S
30° 55.366'E, 20° 11.188'S
31° 0.838'E, 20° 12.897'S
31° 1.426'E, 20° 12.972'S
31° 1.156'E, 20° 13.660'S
31° 1.758'E, 20° 14.482'S
31° 2.159'E, 20° 13.354'S
31° 2.929'E, 20° 13.007'S
30° 58.874'E, 20° 10.733'S
30° 56.276'E, 20° 9.849'S
30° 55.903'E, 20° 9.732'S
30° 55.942'E, 20° 9.326'S
30° 55.188'E, 20° 8.779'S
30° 54.465'E, 20° 8.083'S
30° 55.202'E, 20° 11.373'S
30° 55.460'E, 20° 12.250'S
30° 55.932'E, 20° 12.577'S
30° 55.974'E, 20° 11.687'S
30° 56.353'E, 20° 11.810'S
30° 57.076'E, 20° 11.701'S
30° 55.829'E, 20° 12.122'S
30° 58.588'E, 20° 12.757'S
30° 57.673'E, 20° 11.468'S
30° 57.186'E, 20° 11.592'S
30° 56.690'E, 20° 11.482'S
30° 56.045'E, 20° 11.495'S
30° 55.153'E, 20° 11.702'S
30° 55.237'E, 20° 12.263'S
30° 54.797'E, 20° 12.184'S
30° 55.034'E, 20° 12.832'S
30° 55.500'E, 20° 13.022'S
30° 56.010'E, 20° 12.807'S
30° 55.816'E, 20° 13.516'S
30° 56.236'E, 20° 14.349'S
30° 56.617'E, 20° 14.269'S
30° 57.652'E, 20° 14.014'S
30° 57.979'E, 20° 13.837'S
30° 58.132'E, 20° 14.690'S
30° 54.475'E, 20° 11.079'S
30° 54.507'E, 20° 11.212'S
30° 54.604'E, 20° 11.337'S
30° 54.607'E, 20° 11.404'S
30° 54.485'E, 20° 11.769'S
30° 54.895'E, 20° 11.468'S
