31° 2.450'E, 20° 10.866'S
31° 3.905'E, 20° 14.176'S
31° 3.710'E, 20° 14.130'S
31° 3.593'E, 20° 13.836'S
31° 3.893'E, 20° 13.942'S
31° 3.855'E, 20° 13.671'S
31° 4.119'E, 20° 13.195'S
31° 4.274'E, 20° 13.380'S
31° 4.327'E, 20° 13.292'S
31° 4.732'E, 20° 13.448'S
31° 4.967'E, 20° 13.556'S
31° 4.878'E, 20° 13.383'S
31° 4.060'E, 20° 10.738'S
31° 3.652'E, 20° 10.986'S
31° 3.415'E, 20° 10.856'S
31° 3.258'E, 20° 10.798'S
31° 3.198'E, 20° 10.507'S
31° 2.953'E, 20° 10.572'S
31° 2.940'E, 20° 10.984'S
31° 2.669'E, 20° 10.576'S
31° 2.313'E, 20° 10.447'S
31° 1.993'E, 20° 10.562'S
31° 2.080'E, 20° 10.815'S
31° 1.930'E, 20° 10.975'S
31° 3.586'E, 20° 6.656'S
31° 3.770'E, 20° 6.653'S
31° 3.894'E, 20° 7.679'S
31° 3.611'E, 20° 7.854'S
31° 3.369'E, 20° 8.115'S
31° 3.397'E, 20° 8.188'S
31° 2.318'E, 20° 9.066'S
31° 2.566'E, 20° 9.171'S
31° 2.811'E, 20° 9.156'S
31° 3.165'E, 20° 8.836'S
31° 3.377'E, 20° 9.014'S
31° 3.418'E, 20° 9.147'S
31° 2.104'E, 20° 11.129'S
31° 2.108'E, 20° 11.250'S
31° 1.955'E, 20° 11.300'S
31° 1.720'E, 20° 11.232'S
31° 1.477'E, 20° 11.295'S
31° 1.233'E, 20° 11.335'S
31° 3.346'E, 20° 8.821'S
31° 3.084'E, 20° 8.680'S
31° 3.087'E, 20° 8.813'S
31° 2.806'E, 20° 8.987'S
31° 2.562'E, 20° 9.027'S
31° 2.567'E, 20° 8.748'S
31° 3.812'E, 20° 10.158'S
31° 3.886'E, 20° 10.655'S
31° 4.103'E, 20° 10.664'S
31° 4.004'E, 20° 10.120'S
31° 4.112'E, 20° 9.713'S
31° 4.080'E, 20° 9.342'S
31° 3.573'E, 20° 7.929'S
31° 3.909'E, 20° 7.729'S
31° 4.260'E, 20° 7.738'S
31° 4.284'E, 20° 7.574'S
31° 4.150'E, 20° 7.354'S
31° 3.991'E, 20° 7.257'S
31° 2.068'E, 20° 8.501'S
31° 1.888'E, 20° 8.504'S
31° 1.866'E, 20° 8.284'S
31° 1.793'E, 20° 8.053'S
31° 2.123'E, 20° 8.621'S
31° 2.476'E, 20° 8.737'S
31° 3.831'E, 20° 9.153'S
31° 3.491'E, 20° 8.928'S
31° 3.385'E, 20° 8.821'S
31° 3.513'E, 20° 8.204'S
31° 2.811'E, 20° 9.045'S
31° 2.451'E, 20° 8.630'S
31° 2.558'E, 20° 14.395'S
31° 3.030'E, 20° 14.252'S
31° 2.860'E, 20° 13.908'S
31° 3.265'E, 20° 13.804'S
31° 3.303'E, 20° 13.965'S
31° 3.501'E, 20° 14.305'S
31° 1.534'E, 20° 15.479'S
31° 1.309'E, 20° 15.143'S
31° 1.500'E, 20° 15.140'S
31° 1.752'E, 20° 15.391'S
31° 1.633'E, 20° 15.029'S
31° 1.697'E, 20° 15.089'S
31° 0.738'E, 20° 15.103'S
31° 0.899'E, 20° 15.404'S
31° 1.261'E, 20° 15.447'S
31° 1.382'E, 20° 15.782'S
31° 1.565'E, 20° 15.936'S
31° 1.458'E, 20° 15.637'S
30° 59.502'E, 20° 14.160'S
30° 59.667'E, 20° 14.408'S
30° 59.499'E, 20° 14.565'S
30° 59.744'E, 20° 14.515'S
30° 59.988'E, 20° 14.773'S
30° 59.949'E, 20° 14.904'S
30° 58.175'E, 20° 14.000'S
30° 58.549'E, 20° 14.102'S
30° 58.846'E, 20° 14.074'S
30° 59.311'E, 20° 13.744'S
30° 59.272'E, 20° 14.009'S
30° 59.194'E, 20° 14.189'S
30° 57.382'E, 20° 14.370'S
30° 57.385'E, 20° 14.715'S
30° 57.392'E, 20° 14.119'S
30° 57.376'E, 20° 13.880'S
30° 57.813'E, 20° 13.585'S
30° 58.033'E, 20° 13.714'S
30° 56.424'E, 20° 14.011'S
30° 56.656'E, 20° 14.010'S
30° 56.758'E, 20° 14.188'S
30° 56.828'E, 20° 14.105'S
30° 57.018'E, 20° 14.089'S
30° 57.109'E, 20° 14.235'S
30° 56.651'E, 20° 13.673'S
30° 56.151'E, 20° 13.873'S
30° 56.191'E, 20° 13.957'S
30° 55.874'E, 20° 14.189'S
30° 55.488'E, 20° 14.170'S
30° 55.863'E, 20° 14.296'S
30° 56.489'E, 20° 12.783'S
30° 56.661'E, 20° 13.124'S
30° 56.747'E, 20° 12.910'S
30° 56.927'E, 20° 12.967'S
30° 57.145'E, 20° 12.976'S
30° 57.097'E, 20° 13.260'S
31° 4.600'E, 20° 13.412'S  
31° 3.376'E, 20° 13.005'S  
31° 3.004'E, 20° 12.421'S  
31° 1.408'E, 20° 12.162'S  
31° 1.577'E, 20° 11.550'S  
31° 2.393'E, 20° 10.871'S  
30° 55.643'E, 20° 11.874'S  
30° 55.550'E, 20° 11.180'S  
30° 54.670'E, 20° 11.578'S  
30° 55.557'E, 20° 9.953'S  
30° 55.227'E, 20° 9.314'S  
30° 54.613'E, 20° 8.730'S  
30° 58.597'E, 20° 13.596'S  
30° 57.490'E, 20° 13.623'S  
30° 56.936'E, 20° 13.937'S  
30° 57.744'E, 20° 12.833'S  
30° 57.474'E, 20° 11.960'S  
30° 56.237'E, 20° 12.324'S  
31° 2.468'E, 20° 8.727'S  
31° 2.123'E, 20° 8.575'S  
31° 1.814'E, 20° 8.258'S  
31° 3.662'E, 20° 9.100'S  
31° 3.968'E, 20° 9.308'S  
31° 4.027'E, 20° 9.940'S  
31° 2.130'E, 20° 14.016'S  
31° 2.451'E, 20° 14.172'S  
31° 1.945'E, 20° 14.747'S  
31° 1.609'E, 20° 15.049'S  
31° 1.024'E, 20° 14.907'S  
31° 0.227'E, 20° 14.655'S  
31° 1.357'E, 20° 14.036'S  
31° 0.777'E, 20° 13.442'S  
31° 0.420'E, 20° 14.114'S  
31° 0.304'E, 20° 14.688'S  
30° 59.748'E, 20° 13.958'S  
30° 59.314'E, 20° 13.385'S  
31° 4.084'E, 20° 10.853'S  
31° 3.765'E, 20° 11.080'S  
31° 3.199'E, 20° 11.208'S  
31° 5.292'E, 20° 11.521'S  
31° 4.474'E, 20° 11.787'S  
31° 4.348'E, 20° 12.356'S  
31° 3.177'E, 20° 10.907'S  
31° 2.999'E, 20° 11.312'S  
31° 2.993'E, 20° 11.536'S  
31° 2.280'E, 20° 11.942'S  
31° 1.383'E, 20° 12.162'S  
31° 2.545'E, 20° 13.180'S  
31° 3.808'E, 20° 7.779'S  
31° 3.437'E, 20° 8.029'S  
31° 3.518'E, 20° 8.279'S  
31° 3.458'E, 20° 8.642'S  
31° 3.391'E, 20° 8.992'S  
31° 3.084'E, 20° 8.857'S  
31° 3.458'E, 20° 8.461'S
31° 3.639'E, 20° 8.206'S
31° 3.588'E, 20° 7.843'S
31° 3.748'E, 20° 7.822'S
31° 3.952'E, 20° 7.778'S
31° 4.151'E, 20° 7.792'S
31° 0.839'E, 20° 12.035'S
31° 1.704'E, 20° 11.903'S
31° 2.117'E, 20° 11.766'S
31° 1.464'E, 20° 11.678'S
31° 0.866'E, 20° 11.495'S
31° 1.593'E, 20° 11.311'S
31° 3.077'E, 20° 8.719'S
31° 3.031'E, 20° 9.044'S
31° 2.712'E, 20° 9.019'S
31° 2.633'E, 20° 9.138'S
31° 2.521'E, 20° 8.966'S
31° 2.534'E, 20° 8.618'S
31° 2.107'E, 20° 8.499'S
31° 1.978'E, 20° 8.493'S
31° 1.862'E, 20° 8.282'S
31° 1.827'E, 20° 8.070'S
31° 3.046'E, 20° 10.528'S
31° 2.967'E, 20° 10.776'S
31° 1.951'E, 20° 10.946'S
31° 2.307'E, 20° 10.468'S
31° 2.691'E, 20° 10.609'S
31° 2.914'E, 20° 10.973'S
31° 3.163'E, 20° 10.455'S
31° 3.373'E, 20° 10.736'S
31° 5.553'E, 20° 11.418'S
31° 5.176'E, 20° 11.547'S
31° 5.009'E, 20° 11.384'S
31° 4.707'E, 20° 11.439'S
31° 4.191'E, 20° 11.973'S
31° 4.193'E, 20° 12.280'S
31° 4.907'E, 20° 13.573'S
31° 4.464'E, 20° 13.141'S
31° 4.309'E, 20° 13.378'S
31° 4.044'E, 20° 13.134'S
31° 4.210'E, 20° 12.844'S
31° 4.461'E, 20° 12.569'S
31° 3.511'E, 20° 12.488'S
31° 3.299'E, 20° 12.019'S
31° 3.029'E, 20° 11.976'S
31° 2.788'E, 20° 12.021'S
31° 2.225'E, 20° 12.434'S
31° 1.611'E, 20° 12.613'S
31° 4.274'E, 20° 11.524'S
31° 4.662'E, 20° 11.418'S
31° 4.593'E, 20° 11.617'S
31° 4.638'E, 20° 11.820'S
31° 5.043'E, 20° 11.675'S
31° 5.318'E, 20° 11.649'S
31° 3.915'E, 20° 10.966'S
31° 4.159'E, 20° 10.813'S
31° 3.862'E, 20° 10.246'S
31° 4.175'E, 20° 9.978'S
31° 3.981'E, 20° 9.719'S
31° 4.096'E, 20° 9.101'S
30° 59.138'E, 20° 12.993'S
30° 59.211'E, 20° 12.684'S
30° 59.523'E, 20° 12.665'S
30° 59.589'E, 20° 12.999'S
31° 0.046'E, 20° 13.139'S
30° 59.884'E, 20° 13.261'S
31° 2.424'E, 20° 13.657'S
31° 2.582'E, 20° 13.387'S
31° 2.591'E, 20° 12.884'S
31° 2.954'E, 20° 13.328'S
31° 3.269'E, 20° 13.300'S
31° 3.532'E, 20° 13.381'S
31° 0.914'E, 20° 15.398'S
31° 1.303'E, 20° 15.483'S
31° 1.390'E, 20° 15.740'S
31° 1.562'E, 20° 16.061'S
31° 1.512'E, 20° 15.693'S
31° 1.537'E, 20° 15.510'S
31° 1.573'E, 20° 13.568'S
31° 1.718'E, 20° 13.668'S
31° 1.589'E, 20° 13.898'S
31° 1.633'E, 20° 14.204'S
31° 1.360'E, 20° 14.382'S
30° 59.942'E, 20° 14.935'S
31° 1.567'E, 20° 15.218'S
31° 1.760'E, 20° 15.404'S
31° 1.930'E, 20° 14.979'S
31° 2.337'E, 20° 14.500'S
31° 3.100'E, 20° 14.217'S
31° 2.057'E, 20° 14.247'S
30° 57.671'E, 20° 12.242'S
30° 58.318'E, 20° 12.328'S
30° 58.274'E, 20° 12.455'S
30° 58.363'E, 20° 12.529'S
30° 58.281'E, 20° 12.869'S
30° 58.684'E, 20° 12.998'S
31° 0.616'E, 20° 13.088'S
31° 1.065'E, 20° 13.103'S
31° 1.479'E, 20° 13.130'S
31° 1.374'E, 20° 13.306'S
31° 0.981'E, 20° 13.365'S
31° 0.842'E, 20° 13.787'S
30° 58.258'E, 20° 13.983'S
30° 58.618'E, 20° 14.038'S
30° 58.999'E, 20° 13.929'S
30° 59.361'E, 20° 13.827'S
30° 59.231'E, 20° 14.167'S
30° 59.079'E, 20° 14.346'S
30° 55.702'E, 20° 12.530'S
30° 55.971'E, 20° 12.585'S
30° 56.208'E, 20° 12.740'S
30° 55.932'E, 20° 11.500'S
30° 56.207'E, 20° 11.484'S
30° 56.440'E, 20° 11.771'S
30° 56.804'E, 20° 11.415'S
30° 57.227'E, 20° 11.630'S
30° 57.355'E, 20° 11.537'S
30° 57.547'E, 20° 11.597'S
30° 57.826'E, 20° 11.538'S
30° 57.904'E, 20° 11.712'S
30° 55.496'E, 20° 8.606'S
30° 55.182'E, 20° 9.020'S
30° 54.942'E, 20° 8.905'S
30° 54.784'E, 20° 8.766'S
30° 54.615'E, 20° 8.727'S
30° 54.599'E, 20° 8.615'S
30° 55.578'E, 20° 10.558'S
30° 55.584'E, 20° 10.713'S
30° 55.439'E, 20° 10.947'S
30° 55.267'E, 20° 11.193'S
30° 54.839'E, 20° 11.366'S
30° 54.583'E, 20° 11.263'S
30° 54.973'E, 20° 9.241'S
30° 55.297'E, 20° 9.481'S
30° 55.637'E, 20° 9.422'S
30° 55.399'E, 20° 10.138'S
30° 55.921'E, 20° 9.818'S
30° 55.693'E, 20° 9.792'S
30° 54.519'E, 20° 8.511'S
30° 54.390'E, 20° 8.543'S
30° 54.253'E, 20° 8.439'S
30° 54.758'E, 20° 8.906'S
30° 54.929'E, 20° 9.054'S
30° 54.835'E, 20° 9.249'S
30° 55.025'E, 20° 11.503'S
30° 55.373'E, 20° 11.384'S
30° 54.600'E, 20° 11.445'S
30° 55.607'E, 20° 11.443'S
30° 55.302'E, 20° 11.740'S
30° 55.277'E, 20° 12.195'S
30° 54.206'E, 20° 11.094'S
30° 54.487'E, 20° 11.323'S
30° 54.439'E, 20° 11.546'S
30° 54.397'E, 20° 11.675'S
30° 54.457'E, 20° 11.790'S
30° 54.561'E, 20° 11.597'S
